distMark,water,crop,urban,year
0,9.999974051,0.000000000,41.499783633,2002
1,9.499957488,0.000000000,35.999812958,2002
2,9.999974051,0.000000000,34.999774980,2002
3,9.999974051,0.000000000,33.999880152,2002
4,10.999974123,0.000000000,33.999909176,2002
5,10.999974203,0.000000000,34.999812073,2002
6,10.500031395,0.000000000,37.249902631,2002
7,10.250007385,0.000000000,39.249805533,2002
8,9.249972243,0.000000000,40.249965626,2002
9,8.500005211,0.000000000,37.250021130,2002
10,8.750005082,0.000000000,32.999977914,2002
11,8.750021731,0.000000000,29.249963350,2002
12,9.250005027,0.000000000,24.249963310,2002
13,9.500005062,0.000000000,20.749945893,2002
14,10.250021633,0.000000000,17.250001081,2002
15,10.250005041,0.000000000,15.750024359,2002
16,10.500005107,0.000000000,13.499988502,2002
17,11.000021506,0.000000000,12.249983585,2002
18,11.250005033,0.000000000,12.250078392,2002
19,11.749993548,0.000000000,10.999959728,2002
20,12.000005094,0.000000000,9.500074197,2002
21,11.750033292,0.000000000,9.500010145,2002
22,12.250033151,0.000000000,11.000011667,2002
23,12.250033185,0.500000000,12.250121129,2002
24,12.250044743,0.500000000,12.750121130,2002
25,12.500028078,0.750000000,12.750121130,2002
26,12.000028001,2.250016412,12.750121130,2002
27,12.250011312,3.750016536,12.750121130,2002
28,12.000027793,5.500039662,12.750121130,2002
29,12.000011121,8.000063790,12.750121130,2002
30,12.500016334,9.750099234,12.500121130,2002
31,12.250016506,13.250158351,12.250121180,2002
32,12.250011206,17.250059523,10.500150137,2002
33,12.000004819,20.750203079,9.000126165,2002
34,12.499988355,25.250229355,6.750142688,2002
35,14.999850285,28.000200199,4.500126045,2002
36,17.499997877,27.750256273,2.750005106,2002
37,17.749946615,25.500189163,3.750000061,2002
38,17.499988310,23.500173602,6.249978152,2002
39,16.999988279,23.750149877,6.500070166,2002
40,15.999988255,25.500230377,6.500070166,2002
41,15.249976758,29.250415906,6.500070166,2002
42,15.249976686,34.251115411,6.500070166,2002
43,15.499976652,37.750435973,6.500070166,2002
44,17.249998678,40.500417855,6.500070166,2002
45,18.499915904,45.750343025,6.500070166,2002
46,18.499915774,54.750398636,6.500070166,2002
47,18.499915917,65.750599457,6.250081667,2002
48,15.499859032,74.500526579,4.750125569,2002
49,12.749927656,81.000570329,3.250073764,2002
50,12.749939281,86.251204942,2.250028241,2002
51,12.749972822,88.501107472,2.250028241,2002
52,13.249972825,85.500721396,2.250016741,2002
53,13.999905867,82.250516508,2.000016737,2002
54,14.999921569,76.500650187,2.000016737,2002
55,15.749921589,73.000794280,1.999978061,2002
56,14.499978235,72.750654091,2.250000044,2002
57,13.249978172,71.500929015,2.499961347,2002
58,13.749966778,68.750315210,1.750000040,2002
59,13.499978310,64.750208601,1.250000040,2002
60,15.000090808,61.000109070,1.250000040,2002
61,15.750294869,57.750143370,1.250000040,2002
62,17.250508433,53.250158015,1.250000040,2002
63,19.000462637,49.750117534,1.250000040,2002
64,20.750336669,47.000062803,1.250000040,2002
65,21.250291467,43.750256492,1.250000040,2002
66,21.250313784,41.000408780,1.250000040,2002
67,21.000363827,43.500285800,1.250000040,2002
68,20.250380091,45.500253445,1.250000040,2002
69,20.250402710,51.250164186,0.749983208,2002
70,20.000363836,58.500206898,0.500000015,2002
71,19.750430950,66.501221277,0.500000015,2002
72,21.000375320,71.499947545,0.500000015,2002
73,23.000397624,76.750326218,0.500000015,2002
74,25.000568073,76.999810783,0.500000015,2002
75,25.250293653,76.999589492,0.500000015,2002
76,25.250220651,76.999544814,0.500000015,2002
77,24.250052690,76.749648161,0.500000015,2002
78,23.499634710,75.749829324,0.500000015,2002
79,22.749573124,74.750137981,0.250000000,2002
80,22.499511955,71.999782687,0.000000000,2002
81,22.249523612,70.750478336,0.250000000,2002
82,23.249503587,71.500844415,0.500000001,2002
83,23.499446678,73.250670193,1.000000003,2002
84,23.749386257,73.500370579,2.749988452,2002
85,24.249397920,70.000193825,3.749994822,2002
86,23.999380252,68.500009123,4.249994944,2002
87,22.749284284,66.999663475,6.250006437,2002
88,21.749546240,67.250068253,8.749989750,2002
89,20.499769883,63.750006118,11.499886164,2002
90,19.500073589,60.999476513,15.749678784,2002
91,18.500038032,59.749758872,16.999534907,2002
92,17.250153859,55.999710097,16.999534907,2002
93,16.000159816,53.249889343,16.499534905,2002
94,15.500209018,50.999638288,16.499534905,2002
95,14.500219578,49.249899428,16.499534905,2002
96,15.750214541,48.749710983,16.749534905,2002
97,16.750329093,52.000225884,16.999579780,2002
98,16.500398165,56.499900465,16.999535016,2002
99,16.750302011,62.499711727,16.499591111,2002
100,16.250357336,70.749327709,13.749367640,2002
101,15.749775657,76.500112007,10.999729956,2002
102,15.249925299,81.000760252,9.749970695,2002
103,15.000040248,85.750642901,7.500051330,2002
104,15.250109437,88.750063659,5.750079548,2002
105,16.000138177,91.499968536,5.500079548,2002
106,15.750017041,94.999792665,5.500079548,2002
107,14.999921480,98.000089743,5.500079548,2002
108,14.750004985,102.499999277,5.500079548,2002
109,15.250005198,103.250472537,5.000073173,2002
110,14.499948118,108.500371931,3.000001194,2002
111,14.999959561,107.749438594,1.750028243,2002
112,15.500032477,109.749837266,1.750028243,2002
113,15.250038651,111.500411881,1.750028243,2002
114,15.000010554,112.250762896,1.750028243,2002
115,15.250038752,113.499296346,0.750016719,2002
116,15.000038927,113.999732032,0.000000000,2002
117,15.250050425,115.500065256,0.000000000,2002
118,14.750050539,113.748975027,0.000000000,2002
119,14.500050527,114.499675080,0.000000000,2002
120,14.250078736,115.249985307,0.000000000,2002
121,13.750050424,113.750366064,0.250000000,2002
122,13.749965049,111.748912196,0.250000000,2002
123,13.249867340,111.999488380,0.250000000,2002
124,13.499690547,110.249528364,0.250000000,2002
125,12.499672902,111.749808565,0.250000000,2002
126,11.749638971,111.999686579,0.250000000,2002
127,11.499713762,113.000036064,0.250000000,2002
128,10.999633946,112.749651406,0.250000000,2002
129,10.999605302,111.499517442,0.250000000,2002
130,10.499610659,109.250552913,0.250000000,2002
131,10.749639286,107.249648830,0.250000000,2002
132,11.499507486,104.249716207,0.250000000,2002
133,11.999444045,100.999624744,0.250000000,2002
134,12.749593153,95.249768331,0.250000000,2002
135,13.749701748,94.249501893,0.000000000,2002
136,14.499793407,91.749440364,0.250000000,2002
137,15.249788056,89.250483659,1.000000002,2002
138,16.249771286,84.500467315,5.499978089,2002
139,17.499656168,79.250924255,9.999949332,2002
140,18.999369646,73.500651695,15.999954728,2002
141,20.749581728,67.750558512,21.750001377,2002
142,21.999650187,60.500644590,29.250340593,2002
143,22.249530476,52.500706183,37.250306288,2002
144,22.749713719,47.000077282,45.750023373,2002
145,22.499794065,41.000575163,53.249973303,2002
146,20.999708251,38.500692345,58.500013542,2002
147,20.749793817,37.500254306,61.749956183,2002
148,20.249828389,35.999739477,63.249912102,2002
149,20.249872644,33.500098415,65.749837486,2002
150,21.999701006,33.750098891,66.249834760,2002
151,22.249931486,32.750115250,65.249881142,2002
152,23.000102611,31.500086854,63.000160874,2002
153,22.999988690,30.750064302,60.250603220,2002
154,21.999954006,29.750058620,55.250458089,2002
155,19.750078251,32.500106854,49.500050999,2002
156,18.250357190,39.750055947,42.500113301,2002
157,17.500529326,50.500008407,36.750204889,2002
158,18.000540282,59.500136974,28.000182103,2002
159,17.501136793,69.500533204,20.000153592,2002
160,17.505029049,78.500954255,12.750285892,2002
161,17.754934211,84.001192338,8.750027902,2002
162,18.004961985,89.500768217,4.499977208,2002
163,17.505006311,94.501422850,2.249904044,2002
164,18.255011492,98.750964495,2.249904044,2002
165,18.754937749,97.001295433,2.249904044,2002
166,19.254950389,100.001375666,2.249904044,2002
167,19.503638381,99.501426512,2.249904044,2002
168,19.501041019,100.251216178,2.249904044,2002
169,20.000383079,97.750003405,2.249904044,2002
170,20.250266066,98.500353874,2.249904044,2002
171,19.999992795,98.000385115,2.249904044,2002
172,19.999931746,100.749725772,2.249904044,2002
173,19.749965395,100.499596040,2.499904044,2002
174,20.250015961,100.499780839,2.499988655,2002
175,20.749932137,99.499717164,3.749960270,2002
176,19.999972649,96.749303217,5.500011370,2002
177,19.749892937,97.499106731,6.750051134,2002
178,17.749893179,98.499455929,6.750051134,2002
179,15.249790796,102.249831072,7.500034192,2002
180,13.499836110,105.750012292,8.250051143,2002
181,12.249875948,109.999752994,8.749954716,2002
182,11.499989266,112.500018491,8.999886588,2002
183,11.500301262,114.250114121,8.999886588,2002
184,11.250511712,115.499852491,8.999886588,2002
185,11.250437640,114.500455715,8.999886588,2002
186,11.500477393,115.749956539,8.999886588,2002
187,10.500460233,119.249645131,6.499897983,2002
188,9.500426012,122.249614679,4.749926413,2002
189,9.000426338,123.749565674,3.999858216,2002
190,9.250556870,124.250591747,3.249835505,2002
191,9.750607989,124.249887821,2.999835505,2002
192,9.500591115,122.999249652,2.999835505,2002
193,9.750250123,122.749604194,4.249920548,2002
194,10.000090936,118.999069677,7.249999645,2002
195,10.499977311,117.749594837,7.499988502,2002
196,10.749880903,118.999579163,6.999988500,2002
197,11.499954717,116.499301271,7.249988444,2002
198,11.999977445,118.499720845,6.999988543,2002
199,12.749954671,118.000735088,6.499988449,2002
200,13.750011361,119.249916484,6.249988449,2002
201,14.500011339,116.500132034,6.249988449,2002
202,15.750005816,113.500779657,6.249988449,2002
203,16.749971852,111.250853144,6.249988449,2002
204,17.250000173,112.500337161,6.249988449,2002
205,16.750011282,113.999860072,5.499988469,2002
206,16.750011282,116.500114960,3.750005631,2002
207,16.999943235,119.000297547,1.750005632,2002
208,17.749943285,119.500451188,0.000000000,2002
209,17.499999957,118.499671386,0.750000005,2002
210,17.249977247,116.749354985,0.750000005,2002
211,17.249920522,116.750249105,0.750000005,2002
212,17.499937551,114.749576668,0.750000005,2002
213,18.499925738,114.249575955,0.750000005,2002
214,19.499840228,112.499494906,0.750000005,2002
215,20.499891434,112.999692960,0.750000005,2002
216,20.749891493,113.749641905,0.750000005,2002
217,19.749817943,113.499523733,0.750000005,2002
218,19.499806580,113.249734046,0.750000005,2002
219,19.999806706,115.749971450,0.750000005,2002
220,20.999801164,114.250362600,0.750000005,2002
221,22.249801689,114.250388487,0.500000001,2002
222,22.749801171,114.000193831,0.000000000,2002
223,23.499801173,114.749960921,0.000000000,2002
224,24.499874814,115.249937927,0.000000000,2002
225,27.499780031,110.250045640,0.000000000,2002
226,30.999949539,104.749840046,0.250000000,2002
227,31.750006661,99.249999962,0.750000001,2002
228,30.500138091,95.500029552,4.499948712,2002
229,28.750137960,91.999789686,8.249988263,2002
230,26.500104423,85.749988732,12.000017543,2002
231,24.250104417,82.999966791,15.000017333,2002
232,22.750104413,81.499571476,15.250018590,2002
233,21.750104503,78.499935349,15.250018590,2002
234,21.750132860,81.999826790,12.749967230,2002
235,24.000115575,82.000044638,10.999967135,2002
236,25.500242072,78.000212274,10.749967135,2002
237,26.000173620,75.500416039,10.749967135,2002
238,28.000146064,73.250989633,10.749967135,2002
239,30.000202539,74.750118897,9.249971711,2002
240,30.000010368,78.000280756,6.999943451,2002
241,27.249790919,81.249894989,3.999994978,2002
242,25.749757349,81.749764575,1.500000058,2002
243,21.499718073,89.999815879,1.000000057,2002
244,20.499681954,92.250066879,0.750000057,2002
245,21.249732188,90.249797625,0.500000057,2002
246,23.750131045,88.750237447,0.250000000,2002
247,27.000479879,85.999233274,0.000000000,2002
248,28.000870983,84.250635543,0.000000000,2002
249,28.499468344,83.999915886,0.000000000,2002
250,27.249428158,84.999547891,0.000000000,2002
251,26.999399932,86.250049442,0.000000000,2002
252,27.249517616,85.749521769,0.000000000,2002
253,26.999680163,88.749373873,0.000000000,2002
254,24.749860356,91.249846074,0.000000000,2002
255,24.499883130,93.500190021,0.000000000,2002
256,24.249916281,93.500134646,0.000000000,2002
257,24.750862465,94.250103159,0.000000000,2002
258,25.500146537,95.000097948,0.250000000,2002
259,23.500269552,97.250614148,1.250006000,2002
260,22.250011380,99.250436799,1.250006000,2002
261,21.249915629,103.000536140,1.250006000,2002
262,19.249815160,104.500267529,1.250006000,2002
263,17.249820422,108.499951171,1.250006000,2002
264,18.249878085,108.250054213,1.250006000,2002
265,18.749832017,103.499690635,1.250006000,2002
266,19.749820492,99.750223292,1.250006000,2002
267,21.499803663,90.999913205,1.250006000,2002
268,23.249837250,85.750227350,1.250006000,2002
269,25.499921651,81.000760896,1.250006000,2002
270,27.999982816,76.251317332,1.250006000,2002
271,25.500011163,82.251165211,1.250006000,2002
272,25.249994028,89.000885372,1.250006000,2002
273,23.749965767,95.000249073,0.999977630,2002
274,20.999977350,100.500051793,0.000000000,2002
275,20.250161741,97.250141799,0.000000000,2002
276,19.750100037,93.750325422,0.000000000,2002
277,20.000173505,92.250817410,0.000000000,2002
278,20.250285692,88.501751838,0.000000000,2002
279,24.000139809,84.000901385,0.000000000,2002
280,26.499529160,76.501175166,0.000000000,2002
281,24.999572994,70.501267117,0.000000000,2002
282,24.999540460,67.251374709,0.000000000,2002
283,22.999372186,69.001347984,0.000000000,2002
284,22.749366794,66.001252456,0.000000000,2002
285,22.499361459,65.751359734,0.000000000,2002
286,21.999338837,66.501188140,0.000000000,2002
287,20.249333032,68.250967350,0.000000000,2002
288,18.749091027,72.251611283,0.000000000,2002
289,16.999199622,78.751103160,0.000000000,2002
290,15.999270018,85.000380853,0.000000000,2002
291,16.496263707,89.750092918,0.000000000,2002
292,16.245082258,93.000514012,0.000000000,2002
293,17.741777949,93.499964176,0.000000000,2002
294,18.741857732,95.999912449,0.000000000,2002
295,18.491783795,100.000390031,0.500000001,2002
296,16.241789141,102.000064482,3.249892755,2002
297,15.991806347,101.000175395,6.749864657,2002
298,16.241800376,96.000663475,11.249824659,2002
299,17.743667237,93.500093094,14.499898143,2002
300,17.496393361,93.249896079,14.749948905,2002
301,17.998826207,94.250013128,14.749948905,2002
302,17.749114335,94.500020775,14.749948905,2002
303,18.499419159,91.250299665,14.749948905,2002
304,19.749553258,87.000383455,13.999966426,2002
305,20.749840906,86.000565475,12.499914482,2002
306,21.749898549,87.500169846,9.250017691,2002
307,21.749937750,90.250303936,4.749949444,2002
308,19.999828887,92.000538798,1.500000009,2002
309,19.999948585,95.000645491,0.000000000,2002
310,18.499920888,93.000624474,0.000000000,2002
311,18.499926257,91.000362479,0.000000000,2002
312,20.750128264,86.750247383,0.000000000,2002
313,23.499949990,83.249921599,0.000000000,2002
314,24.499840358,81.250485994,0.000000000,2002
315,23.499860341,79.000702203,0.000000000,2002
316,22.249980712,78.000379423,0.000000000,2002
317,21.499747939,81.250367401,0.000000000,2002
318,19.999855404,81.750143716,0.000000000,2002
319,18.999918919,85.000335174,0.000000000,2002
320,17.999890328,86.750406767,0.000000000,2002
321,16.749936743,88.000283020,0.000000000,2002
322,16.499892019,88.250385788,0.000000000,2002
323,14.999884779,87.500243954,0.000000000,2002
324,14.749931161,90.750379977,0.000000000,2002
325,11.500017041,94.500160598,0.000000000,2002
326,11.250005795,101.000395314,0.500000001,2002
327,11.750017133,103.499991719,0.500000001,2002
328,11.749767107,102.750075067,0.500000001,2002
329,12.499895206,102.249880966,0.500000001,2002
330,13.249976367,103.249538594,0.500000001,2002
331,14.000045725,105.000251105,0.500000001,2002
332,15.500096880,104.000432036,0.500000001,2002
333,16.750097003,101.500274572,0.500000001,2002
334,20.250092907,96.500223602,0.750000002,2002
335,20.500111567,92.249950272,1.000000002,2002
336,20.000070879,89.500069075,1.499999958,2002
337,20.250064682,88.500198471,1.499999958,2002
338,23.000075670,84.500443221,1.499999958,2002
339,28.999809665,78.500301500,1.499999958,2002
340,34.749937783,71.750204850,1.499999968,2002
341,35.499833433,68.000456803,1.750000047,2002
342,32.999811159,67.000533334,1.750000047,2002
343,24.500180644,71.750375318,1.750000047,2002
344,20.000045315,76.750269547,1.750000047,2002
345,18.999952770,82.000769753,1.750000047,2002
346,20.250024308,84.750364841,1.750000091,2002
347,22.750174226,87.250396167,0.500000000,2002
348,23.500174251,89.500075762,0.000000000,2002
349,20.000186320,93.999896247,0.000000000,2002
350,19.750170400,95.000078891,0.000000000,2002
351,25.499792940,88.249863492,0.000000000,2002
352,28.999557908,78.749986400,0.000000000,2002
353,29.749518403,75.249767730,0.000000000,2002
354,27.749672828,75.499819980,0.000000000,2002
355,26.000173101,78.499531312,0.000000000,2002
356,26.250114927,78.749695356,0.000000000,2002
357,26.000155867,75.499941900,0.000000000,2002
358,26.749839714,70.500085026,0.749999991,2002
359,26.250127218,66.250025842,0.999999899,2002
360,24.000006523,65.250293530,0.999999899,2002
361,26.000031520,62.000048858,0.999999899,2002
362,32.750044165,58.250099244,0.999999899,2002
363,38.249723841,53.000024913,4.499963591,2002
364,42.999822814,48.250129578,10.500087027,2002
365,44.500149311,44.000077847,20.500178633,2002
366,42.250145174,41.500000080,25.249932479,2002
367,40.000142547,44.250168208,20.499824168,2002
368,37.249998000,47.500098240,12.999817511,2002
369,34.749703180,54.250298101,6.999793813,2002
370,30.500037273,61.000230775,2.999941065,2002
371,28.249995604,66.749798109,0.749999991,2002
372,26.750039299,69.749951861,0.000000000,2002
373,26.500021815,71.750035691,0.000000000,2002
374,28.749829623,67.750268672,0.000000000,2002
375,31.500143484,58.000358094,2.499770292,2002
376,33.750389890,49.750706365,6.499811293,2002
377,37.750664425,43.250438701,9.749781417,2002
378,38.500755021,39.750359074,13.999770372,2002
379,41.750887583,35.750398131,18.749719085,2002
380,42.000982446,32.750543519,24.749783635,2002
381,37.250824723,33.000498204,25.499672954,2002
382,35.750731564,32.750465585,21.248879684,2002
383,36.250585991,31.500354258,17.499625861,2002
384,33.500596879,31.000179541,12.999670810,2002
385,33.250625657,31.000126402,9.999742849,2002
386,33.250736592,26.749950478,8.249770335,2002
387,32.750410952,28.000249694,6.249921604,2002
388,26.250779852,32.000679152,4.249997925,2002
389,24.501029267,35.000291592,2.500045235,2002
390,25.501074161,35.500087518,1.500045095,2002
391,27.000925425,33.250184370,1.250045095,2002
392,27.750745394,35.000347167,1.250045095,2002
393,29.000634711,38.250283787,1.250045095,2002
394,29.750667464,39.999848767,1.250045095,2002
395,29.500674099,39.249892334,1.250045095,2002
396,28.500679230,40.000029717,1.250045095,2002
397,29.250713846,41.000079911,1.250045095,2002
398,31.000777260,39.750014294,1.250045095,2002
399,31.250705877,36.500064304,1.000028406,2002
400,31.000483806,33.000063327,0.000000000,2002
401,30.500128238,30.250040549,0.000000000,2002
402,30.500103978,24.750057854,0.000000000,2002
403,31.500295302,21.749999728,0.250000000,2002
404,31.000204317,19.249999857,1.250040443,2002
405,28.750133337,16.000103336,1.250040443,2002
406,27.749947853,14.000150042,1.250040443,2002
407,28.250158368,12.500209560,1.250040443,2002
408,29.250355230,11.500045595,1.250040443,2002
409,32.251080691,10.250067946,1.250040443,2002
410,35.253274760,9.250132487,1.250040443,2002
411,37.754327645,7.750067170,1.250040443,2002
412,39.507510670,6.500091688,1.250040443,2002
413,40.507336615,7.500213459,1.250040443,2002
414,41.257280362,8.250272748,1.250040443,2002
415,40.757398596,9.750360541,1.250040443,2002
416,39.757462672,11.000372760,1.250040443,2002
417,41.507428657,11.750326290,0.500000001,2002
418,43.003696835,12.500371790,0.000000000,2002
419,43.999242767,13.750342156,0.000000000,2002
420,43.995138261,15.750262891,0.000000000,2002
421,41.741629299,18.000262898,0.000000000,2002
422,39.489895568,20.250165428,0.000000000,2002
423,36.984730723,22.499850018,1.000000003,2002
424,33.981630323,23.749713445,2.250051132,2002
425,32.728181995,25.999759539,4.250073489,2002
426,30.470388203,28.999672946,7.000096372,2002
427,30.231619238,31.749713364,10.500152367,2002
428,29.484679608,32.249730437,14.250163936,2002
429,27.987536914,34.249742166,15.000282083,2002
430,26.992286487,34.999789343,15.000282083,2002
431,25.494030470,36.499744138,15.000282083,2002
432,23.746925772,38.249694083,15.000282083,2002
433,22.249200447,38.999673678,15.000282083,2002
434,20.999707518,37.999690962,15.000282083,2002
435,19.999585984,35.499942914,15.000282083,2002
436,19.999959678,35.250064232,14.000259075,2002
437,20.250045841,36.750032500,10.500270297,2002
438,19.500149855,36.750151021,7.750259152,2002
439,18.250435299,37.750144674,4.750118384,2002
440,17.500623954,39.499980797,2.500039388,2002
441,16.500933304,42.999996285,1.000022502,2002
442,15.500927379,47.749689145,0.250000000,2002
443,15.251024365,50.999765386,0.000000000,2002
444,14.750984753,52.250124667,0.000000000,2002
445,14.500933273,52.750098338,0.000000000,2002
446,14.250796583,52.749705770,0.000000000,2002
447,16.500579928,53.249922764,0.000000000,2002
448,17.250550646,52.249803935,0.000000000,2002
449,18.000590832,49.249581428,0.000000000,2002
450,19.500195662,45.999220683,0.000000000,2002
451,20.499744015,43.499468290,0.000000000,2002
452,21.999596675,44.749168883,0.000000000,2002
453,21.749239646,44.999631974,0.000000000,2002
454,21.999251003,46.749722361,0.000000000,2002
455,22.499255836,48.249631161,0.000000000,2002
456,22.749244451,50.000211353,0.000000000,2002
457,22.499810663,53.750101963,0.000000000,2002
458,23.249653731,53.249976837,0.750000076,2002
459,22.999738995,51.750078931,1.250005805,2002
460,22.749688629,57.249944922,1.250005805,2002
461,22.499546688,61.750306218,1.250005805,2002
462,20.749204009,65.750651959,1.250005805,2002
463,19.498837553,66.500730122,1.250005805,2002
464,18.998797590,67.000716847,1.250005805,2002
465,17.248983241,69.750627092,1.250005805,2002
466,16.499272414,72.500440007,1.250005805,2002
467,16.999272502,75.500664653,1.250005805,2002
468,18.749057445,74.250809334,1.250005805,2002
469,20.499000562,70.750375036,1.250005805,2002
470,21.498972207,71.000070694,1.250005805,2002
471,22.998949505,67.000227459,1.750005805,2002
