distMark,water,crop,urban,year
168,19.501041019,106.250677947,2.249904044,2017
169,20.000383079,104.250219964,2.249904044,2017
170,20.250266066,105.500744356,2.249904044,2017
171,19.999992795,104.251727154,2.249904044,2017
172,19.999931746,105.500624054,2.499904044,2017
173,19.749965395,105.000023858,2.999904000,2017
174,20.250015961,105.250091441,3.249943272,2017
175,20.749932137,104.500321707,4.999892186,2017
176,19.999972649,99.749989828,8.249966028,2017
177,19.749892937,97.499963312,10.000056873,2017
178,17.749893179,95.999649418,10.000056873,2017
179,15.249790796,97.499837583,12.000034359,2017
180,13.499836110,98.749866854,13.250079594,2017
181,12.249875948,99.499751789,13.750034529,2017
182,11.499989266,100.749978153,14.000034533,2017
183,11.500301262,101.000494652,14.000034533,2017
184,11.250511712,102.500051337,14.000034533,2017
185,11.250437640,103.750598795,14.000034533,2017
186,11.500477393,108.500122090,12.500051509,2017
187,10.500460233,112.749854837,9.000091356,2017
188,9.500426012,116.750069773,6.500068619,2017
189,9.000426338,118.500065599,5.750000422,2017
190,9.250556870,119.251205080,4.999977711,2017
191,9.750607989,120.000524772,4.749977711,2017
192,9.500591115,118.500552146,4.749977711,2017
193,9.750250123,118.000963305,5.250022749,2017
194,9.750090936,114.999405910,8.249999679,2017
195,10.249982951,112.249901643,10.500000199,2017
196,10.499886483,111.499788894,10.250011544,2017
197,11.249960297,108.499721545,10.500011488,2017
198,11.749983025,109.500039145,10.250011586,2017
199,12.499960251,108.750172457,9.750011493,2017
200,13.500016941,110.749939660,9.500011492,2017
201,14.250016918,109.749876682,9.500011492,2017
202,15.500011396,108.000199959,9.500011492,2017
203,16.499977432,107.750041467,9.500011492,2017
204,17.000005753,110.500246916,9.500011492,2017
205,16.500016861,113.499713074,7.750028438,2017
206,16.500016861,118.249984845,4.750005734,2017
207,16.749948815,122.250241224,2.000000002,2017
208,17.499948865,124.500198030,0.000000000,2017
209,17.499999957,123.749797613,1.250011285,2017
210,17.249977247,122.749520566,1.250011285,2017
211,17.249920522,122.500392571,1.250011285,2017
212,17.499937551,121.249725902,1.250011285,2017
213,18.499925738,121.499741971,1.250011285,2017
214,19.499840228,118.999706601,1.250011285,2017
215,20.499891434,118.999938554,1.250011285,2017
216,20.749891493,118.749904107,1.250011285,2017
217,19.749817943,117.499695215,1.250011285,2017
218,19.499806580,116.249979065,1.250011285,2017
219,19.999806706,117.249981328,1.250011285,2017
220,20.999801164,115.000068684,1.250011285,2017
221,22.249801689,115.750250490,1.000000025,2017
222,22.749801171,114.750027173,0.000000000,2017
223,23.499801173,115.749799889,0.000000000,2017
