distMark,water,crop,urban,year
0,9.999974051,0.250000000,42.999811783,2013
1,9.499957488,0.250000000,37.249852774,2013
2,9.999974051,0.250000000,36.499814772,2013
3,9.999974051,0.250000000,35.499929505,2013
4,10.999974123,0.250000000,35.499912941,2013
5,10.999974203,0.250000000,36.499815838,2013
6,10.500031395,0.250000000,38.749906396,2013
7,10.250007385,0.250000000,40.749809297,2013
8,9.249972243,0.250000000,42.499939327,2013
9,8.500005211,0.000000000,41.500006597,2013
10,8.750005082,0.000000000,39.499964702,2013
11,8.750021731,0.000000000,37.499921850,2013
12,9.250005027,0.000000000,33.749907480,2013
13,9.500005062,0.000000000,30.250001044,2013
14,10.250021633,0.000000000,26.750003839,2013
15,10.250005041,0.000000000,24.750039681,2013
16,10.500005107,0.000000000,22.499987277,2013
17,11.000021506,0.000000000,21.000010540,2013
18,11.250005033,0.000000000,20.750210057,2013
19,11.749993548,0.000000000,19.250264822,2013
20,12.000005094,0.000000000,15.501047335,2013
21,11.750033292,0.250000000,13.249991292,2013
22,12.250033151,0.500000000,13.750068182,2013
23,12.250033185,0.500000000,14.750016232,2013
24,12.250044743,0.500000000,15.750016029,2013
25,12.500028078,0.250000000,15.750016029,2013
26,12.000028001,0.750000000,15.750016029,2013
27,12.250011312,2.999933300,15.750016029,2013
28,12.000027793,5.249946011,15.750016029,2013
29,12.000011121,8.749923322,15.750016029,2013
30,12.500016334,11.999900031,15.500016028,2013
31,12.250016506,17.000346087,15.250016078,2013
32,12.250011206,21.749955279,13.000039895,2013
33,12.000004819,27.499950340,10.999987732,2013
34,12.499988355,31.749995541,8.499987672,2013
35,14.999850285,33.749873759,5.999987637,2013
36,17.250049760,32.999851962,4.249988486,2013
37,17.500050311,29.999942241,4.749924752,2013
38,17.250092005,25.999970183,7.249946790,2013
39,16.750091975,22.249997177,9.750074366,2013
40,15.750091951,19.000072468,11.750097370,2013
41,15.000080454,19.000074168,12.750074392,2013
42,15.000080382,24.249941651,12.750074392,2013
43,15.250080348,27.749951633,12.750074392,2013
44,17.000102374,34.999909857,12.750074392,2013
45,18.250019600,43.499935330,12.750074392,2013
46,18.250019470,55.000024610,12.750074392,2013
47,18.250019613,67.250136045,10.000102323,2013
48,15.249962728,76.500241102,6.750097355,2013
49,12.500031283,80.249995352,4.750056782,2013
50,12.500042907,84.751231040,3.500027897,2013
51,12.500076448,86.750610557,3.750028027,2013
52,13.000076451,85.000004973,4.500016489,2013
53,13.750009493,81.749911608,5.250016522,2013
54,14.750025194,77.999880727,6.500000034,2013
55,15.499973400,76.000148776,6.499961359,2013
56,14.499978235,75.500058711,7.249933147,2013
57,13.249978172,72.750338144,7.499949877,2013
58,13.749966778,71.750079768,6.499878185,2013
59,13.499978310,71.999887182,4.499878105,2013
60,15.000090808,69.749671537,2.499983294,2013
