distMark,water,crop,urban,year
0,9.999974051,0.250000000,42.999811783,2015
1,9.499957488,0.250000000,37.249852774,2015
2,9.999974051,0.250000000,36.499814772,2015
3,9.999974051,0.250000000,35.499929505,2015
4,10.999974123,0.250000000,35.499912941,2015
5,10.999974203,0.250000000,36.499815838,2015
6,10.500031395,0.250000000,38.749906396,2015
7,10.250007385,0.250000000,40.749809297,2015
8,9.249972243,0.250000000,42.499939327,2015
9,8.500005211,0.000000000,41.750011580,2015
10,8.750005082,0.000000000,40.249976474,2015
11,8.750021731,0.000000000,38.249950034,2015
12,9.250005027,0.000000000,34.499935666,2015
13,9.500005062,0.000000000,31.000029228,2015
14,10.250021633,0.000000000,27.500032023,2015
15,10.250005041,0.000000000,25.500067864,2015
16,10.500005107,0.000000000,23.250015460,2015
17,11.000021506,0.000000000,21.750038723,2015
18,11.250005033,0.000000000,21.500238240,2015
19,11.749993548,0.000000000,20.250385765,2015
20,12.000005094,0.000000000,16.501168281,2015
21,11.750033292,0.250000000,14.250112237,2015
22,12.250033151,0.500000000,14.250155987,2015
23,12.250033185,0.749999936,15.000108988,2015
24,12.250044743,0.999999977,16.000108785,2015
25,12.500028078,0.749999976,16.000108785,2015
26,12.000028001,0.999999977,16.000108785,2015
27,12.250011312,2.750044864,16.000108785,2015
28,12.000027793,5.250015194,16.000108785,2015
29,12.000011121,9.249982155,16.000108785,2015
30,12.500016334,12.999975584,15.750108784,2015
31,12.250016506,18.000202052,15.500108834,2015
32,12.250011206,23.000058551,13.000039895,2015
33,12.000004819,27.750010511,10.999987732,2015
34,12.499988355,30.999949162,8.499987672,2015
35,14.999850285,32.249920957,5.999987637,2015
36,17.250049760,30.499915831,4.249988486,2015
37,17.500050311,27.249972321,4.749924752,2015
38,17.250092005,22.750018977,7.249946790,2015
39,16.750091975,19.500057676,10.250045619,2015
40,15.750091951,16.250104798,12.250097372,2015
41,15.000080454,17.250062252,13.250074394,2015
42,15.000080382,23.250017700,13.250074394,2015
43,15.250080348,26.749801744,13.250074394,2015
44,17.000102374,32.999814472,13.250074394,2015
45,18.250019600,40.749853737,13.250074394,2015
46,18.250019470,52.249716179,13.250074394,2015
47,18.250019613,64.249848313,10.000102323,2015
48,15.249962728,72.750024399,6.750097355,2015
49,12.500031283,76.999953089,4.750056782,2015
50,12.500042907,82.001008151,3.500027897,2015
51,12.500076448,84.750272911,3.750028027,2015
52,13.000076451,83.749756105,4.500016489,2015
53,13.750009493,82.749856430,5.250016522,2015
54,14.750025194,79.499745579,6.500000034,2015
55,15.499973400,77.999888276,6.499961359,2015
56,14.499978235,77.249884952,7.499904948,2015
57,13.249978172,75.000164694,7.749921678,2015
58,13.749966778,74.499929095,6.749849986,2015
59,13.499978310,74.749800582,4.749849906,2015
60,15.000090808,72.499492143,2.749955096,2015
61,15.500195124,72.999652383,1.499971841,2015
62,17.000491613,68.999503379,1.499971841,2015
63,18.750445827,67.499366384,1.499971841,2015
64,20.500319859,63.249559686,1.499971841,2015
65,21.000274647,58.999749006,1.499971841,2015
66,21.000296975,54.750242650,1.499971841,2015
67,20.750347018,57.000452324,1.499971841,2015
68,20.000363271,59.250290414,1.499971841,2015
69,20.000385900,65.249729275,0.749983208,2015
70,19.750347026,69.999582544,0.500000015,2015
71,19.500414141,77.000522960,0.500000015,2015
72,20.750358511,81.249390167,0.500000015,2015
73,22.750380804,84.999764706,0.500000015,2015
74,24.750551253,85.249328330,0.500000015,2015
75,25.000276822,85.249652377,0.500000015,2015
76,25.000197755,86.249050303,0.750000015,2015
77,24.250052690,85.749236030,1.749972784,2015
78,23.499634710,86.249325346,2.249939810,2015
79,22.749573124,83.999823946,2.249939796,2015
80,22.499511955,81.999441885,2.249939787,2015
81,22.249523612,81.500037045,2.499939787,2015
82,23.249503587,81.750634125,2.749939788,2015
83,23.499446678,82.250553550,3.999939925,2015
84,23.749386257,80.500131137,5.999978448,2015
85,24.249397920,75.500345744,6.999962849,2015
86,23.999380252,74.000108357,7.999951534,2015
87,22.749284284,73.500159596,9.999946151,2015
88,21.749546240,74.000324996,12.749879357,2015
89,20.499769883,70.500620026,15.249787568,2015
