distMark,water,crop,urban,year
583,21.750814924,14.250029374,10.500149346,2011
584,23.500272533,10.999910356,18.000124009,2011
585,26.000007107,6.749933543,23.750095960,2011
586,27.500060106,4.000005377,29.749893418,2011
587,27.750112888,2.750005394,38.250155118,2011
588,28.000030739,2.000005310,44.750036822,2011
589,29.999949458,1.750005310,48.249898079,2011
590,31.250010020,1.750005310,53.500156964,2011
591,31.500087863,1.750005310,58.749688495,2011
592,32.250111690,1.250005312,67.249941144,2011
593,32.000178786,1.000005242,74.499885258,2011
594,31.500607593,0.250000000,82.500889959,2011
595,31.000586157,0.000000000,90.000314835,2011
596,30.000329945,0.000000000,95.500127315,2011
597,27.749917738,0.000000000,100.500395524,2011
598,24.750038646,0.000000000,108.249950016,2011
599,25.249939845,0.000000000,113.750328616,2011
600,26.749963855,0.000000000,118.500264169,2011
601,25.750189686,0.000000000,119.999986330,2011
602,24.750007950,0.000000000,123.999969452,2011
603,22.500013242,0.000000000,126.249319976,2011
604,20.750038567,0.000000000,128.499687003,2011
605,19.000079928,0.000000000,130.000631495,2011
606,19.500234511,0.000000000,128.250135142,2011
