distMark,water,crop,urban,year
0,9.999974051,0.000000000,42.749823448,2007
1,9.499957488,0.000000000,37.249852774,2007
2,9.999974051,0.000000000,36.249814795,2007
3,9.999974051,0.000000000,35.249941171,2007
4,10.999974123,0.000000000,35.249942071,2007
5,10.999974203,0.000000000,36.249844968,2007
6,10.500031395,0.000000000,38.499935525,2007
7,10.250007385,0.000000000,40.499838427,2007
8,9.249972243,0.000000000,41.749975342,2007
9,8.500005211,0.000000000,39.500019258,2007
10,8.750005082,0.000000000,36.750011481,2007
11,8.750021731,0.000000000,34.000013590,2007
12,9.250005027,0.000000000,29.749996568,2007
13,9.500005062,0.000000000,26.000067295,2007
14,10.250021633,0.000000000,22.500069894,2007
15,10.250005041,0.000000000,20.750076744,2007
16,10.500005107,0.000000000,18.500024268,2007
17,11.000021506,0.000000000,17.000047525,2007
18,11.250005033,0.000000000,16.750142253,2007
19,11.749993548,0.000000000,14.500058492,2007
20,12.000005094,0.000000000,12.250250096,2007
21,11.750033292,0.000000000,11.000000069,2007
22,12.250033151,0.000000000,11.499989973,2007
23,12.250033185,0.000000000,12.999990064,2007
24,12.250044743,0.000000000,14.000018159,2007
25,12.500028078,0.250000000,14.000018159,2007
26,12.000028001,1.000000002,14.000018159,2007
27,12.250011312,3.499970979,14.000018159,2007
28,12.000027793,5.249972859,14.000018159,2007
29,12.000011121,8.749950184,14.000018159,2007
30,12.500016334,11.999915335,13.750018159,2007
31,12.250016506,17.749976604,13.500018209,2007
32,12.250011206,22.999933366,11.750047166,2007
33,12.000004819,28.999921979,10.250044925,2007
34,12.499988355,33.749905304,7.750061411,2007
35,14.999850285,36.249771490,5.500044768,2007
36,17.499997877,36.249686380,3.750045604,2007
37,17.749946615,33.499798219,4.499924747,2007
38,17.499988310,29.499772368,7.249946790,2007
39,16.999988279,26.999879483,9.250074370,2007
40,15.999988255,25.750009762,10.250046131,2007
41,15.249976758,27.500185111,11.000057278,2007
42,15.249976686,32.250802246,11.000057278,2007
43,15.499976652,38.500210285,11.000057278,2007
44,17.249998678,45.500290904,11.000057278,2007
45,18.499915904,54.250239910,11.000057278,2007
46,18.499915774,64.250224195,11.000057278,2007
47,18.499915917,76.500590349,9.500097000,2007
48,15.499859032,86.000724900,6.500108851,2007
49,12.749927656,91.750164417,4.500056716,2007
50,12.749939281,97.001103703,3.250027896,2007
51,12.749972822,98.250940636,3.500027961,2007
52,13.249972825,96.500523119,4.249999782,2007
53,13.999905867,94.500409173,4.999999816,2007
54,14.999921569,90.250420041,5.749983158,2007
55,15.749921589,88.000640518,5.749944410,2007
56,14.499978235,86.000561363,5.999944596,2007
57,13.249978172,84.250848342,5.999961434,2007
58,13.749966778,83.749992082,4.999944666,2007
59,13.499978310,84.749861948,3.499944593,2007
60,15.000090808,82.249886618,2.249983331,2007
