distMark,water,crop,urban,year
0,9.999974051,0.000000000,42.999811783,2010
1,9.499957488,0.000000000,37.249852774,2010
2,9.999974051,0.000000000,36.499814772,2010
3,9.999974051,0.000000000,35.499929505,2010
4,10.999974123,0.000000000,35.499912941,2010
5,10.999974203,0.000000000,36.499815838,2010
6,10.500031395,0.000000000,38.749906396,2010
7,10.250007385,0.000000000,40.749809297,2010
8,9.249972243,0.000000000,42.499939327,2010
9,8.500005211,0.000000000,40.750199981,2010
10,8.750005082,0.000000000,38.250026003,2010
11,8.750021731,0.000000000,36.000028110,2010
12,9.250005027,0.000000000,32.250001989,2010
13,9.500005062,0.000000000,28.750095837,2010
14,10.250021633,0.000000000,25.250098436,2010
15,10.250005041,0.000000000,23.250134416,2010
16,10.500005107,0.000000000,21.000081940,2010
17,11.000021506,0.000000000,19.500105196,2010
18,11.250005033,0.000000000,19.250199760,2010
19,11.749993548,0.000000000,17.250296884,2010
20,12.000005094,0.000000000,13.750399173,2010
21,11.750033292,0.000000000,11.500054997,2010
22,12.250033151,0.000000000,12.250063163,2010
23,12.250033185,0.000000000,13.500011213,2010
24,12.250044743,0.000000000,14.750011010,2010
25,12.500028078,0.000000000,14.750011010,2010
26,12.000028001,0.500000000,14.750011010,2010
27,12.250011312,2.750000004,14.750011010,2010
28,12.000027793,4.750029533,14.750011010,2010
29,12.000011121,8.250006787,14.750011010,2010
30,12.500016334,11.749971950,14.500011010,2010
31,12.250016506,16.750429545,14.250011060,2010
32,12.250011206,21.500154095,12.500040017,2010
33,12.000004819,28.000117731,10.749987795,2010
34,12.499988355,32.750079363,8.250004280,2010
35,14.999850285,35.249974215,5.999987637,2010
36,17.499997877,34.749952420,4.249988486,2010
37,17.749946615,31.500089642,4.749924752,2010
38,17.499988310,27.499957903,7.249946790,2010
39,16.999988279,24.000018935,9.750074366,2010
40,15.999988255,21.250115278,11.000080629,2010
41,15.249976758,21.000205371,12.000069132,2010
42,15.249976686,25.500507246,12.000069132,2010
43,15.499976652,30.250308217,12.000069132,2010
44,17.249998678,39.000299777,12.000069132,2010
45,18.499915904,48.750321977,12.000069132,2010
46,18.499915774,59.750439739,12.000069132,2010
47,18.499915917,72.250582098,9.750085616,2010
48,15.499859032,81.500640919,6.500108851,2010
49,12.749927656,86.500485595,4.500056716,2010
50,12.749939281,91.251680852,3.250027896,2010
51,12.749972822,92.501116732,3.500027961,2010
52,13.249972825,89.750738727,4.249999782,2010
53,13.999905867,86.750733003,4.999999816,2010
54,14.999921569,81.000635386,6.249983283,2010
55,15.749921589,79.000824014,6.249944608,2010
56,14.499978235,77.750635072,6.499944631,2010
57,13.249978172,75.250901827,6.749944617,2010
58,13.749966778,74.250198940,5.749872925,2010
59,13.499978310,73.749995265,3.999944574,2010
60,15.000090808,71.499832827,2.499983294,2010
61,15.500195124,70.249794274,1.250000040,2010
62,17.000491613,66.249564457,1.250000040,2010
63,18.750445827,61.749506985,1.250000040,2010
64,20.500319859,56.999580095,1.250000040,2010
65,21.000274647,51.999752404,1.250000040,2010
66,21.000296975,49.000495115,1.250000040,2010
67,20.750347018,52.000410325,1.250000040,2010
68,20.000363271,53.749721618,1.250000040,2010
69,20.000385900,59.749743842,0.749983208,2010
70,19.750347026,65.999663062,0.500000015,2010
71,19.500414141,73.750728866,0.500000015,2010
72,20.750358511,78.999313606,0.500000015,2010
73,22.750380804,83.499710719,0.500000015,2010
74,24.750551253,83.499185200,0.500000015,2010
75,25.000276822,83.249355222,0.500000015,2010
76,25.000197755,83.749106564,0.500000015,2010
77,24.250052690,83.999327128,1.249983275,2010
78,23.499634710,83.999689163,1.499961296,2010
79,22.749573124,82.250061341,1.249961281,2010
80,22.499511955,80.749656000,0.999961281,2010
81,22.249523612,80.500269002,1.249961281,2010
82,23.249503587,81.000772777,1.499961282,2010
83,23.499446678,83.000835476,1.999961284,2010
84,23.749386257,83.500732885,3.749949733,2010
85,24.249397920,80.250575104,4.749956103,2010
86,23.999380252,79.000423120,5.249956225,2010
87,22.749284284,77.750174294,7.249967718,2010
88,21.749546240,79.000696964,9.999900953,2010
89,20.499769883,75.499928007,12.749749002,2010
90,19.500073589,72.750198363,16.249580341,2010
91,18.500038032,70.750732806,17.249436463,2010
92,17.250153859,66.250794079,17.499436464,2010
93,16.000159816,62.500806374,17.499436467,2010
94,15.500209018,60.250483215,17.499436467,2010
95,14.500219578,57.000792254,17.499436467,2010
96,15.750214541,54.500735759,17.749436467,2010
97,16.750329093,57.251024736,17.999481341,2010
98,16.500398165,61.500445766,17.999436578,2010
99,16.750302011,66.250307919,17.499547380,2010
100,16.250357336,73.999913489,14.499367645,2010
101,15.749775657,79.750721681,11.749729961,2010
102,15.249925299,83.501023471,10.499970700,2010
103,15.000040248,88.500761227,8.250051335,2010
104,15.250109437,91.250269086,6.500079553,2010
105,16.000138177,94.000187264,6.250079553,2010
106,15.750017041,99.500290693,6.000079550,2010
107,14.999921480,102.750267113,5.500079548,2010
108,14.750004985,106.250154466,5.500079548,2010
109,15.250005198,107.500840492,5.000073173,2010
110,14.499948118,112.000437311,3.000001194,2010
111,14.999959561,113.499521444,1.750028243,2010
112,15.500032477,115.999900999,1.750028243,2010
113,15.250038651,117.750456956,1.750028243,2010
114,15.000010554,118.000713011,1.750028243,2010
115,15.250038752,120.249317690,0.750016719,2010
116,15.000038927,121.499755285,0.000000000,2010
117,15.250050425,122.750103969,0.000000000,2010
118,14.750050539,120.998928201,0.000000000,2010
119,14.500050527,120.749662590,0.000000000,2010
120,14.250078736,120.750470509,0.000000000,2010
121,13.750050424,118.500427551,0.250000000,2010
122,13.749965049,116.999100010,0.250000000,2010
123,13.249867340,116.750198141,0.250000000,2010
124,13.499690547,114.999962078,0.250000000,2010
125,12.499672902,116.750766659,0.250000000,2010
126,11.749638971,116.000443878,0.250000000,2010
127,11.499713762,117.750408318,0.250000000,2010
128,10.999633946,118.000258271,0.250000000,2010
129,10.999605302,116.999987469,0.250000000,2010
130,10.499610659,114.251274122,0.250000000,2010
131,10.749639286,111.749795364,0.250000000,2010
132,11.499507486,108.249753719,0.250000000,2010
133,11.999444045,104.499647447,0.250000000,2010
