areaSqKm,year,DistMark
0.317533504,2012,390
0.216533536,2012,442
2.19E-05,2012,529
0.01003024,2012,144
0.001944418,2012,81
0.272081667,2012,479
0.02524698,2012,132
0.04274297,2012,101
0.104620673,2012,133
0.043783874,2012,314
0.137189286,2012,416
0.058348813,2012,128
0.015240969,2012,68
0.025525854,2012,94
0.016374211,2012,306
0.019215818,2012,217
0.02402291,2012,544
0.012302752,2012,545
0.02327369,2012,553
0.023217253,2012,50
0.021792215,2012,299
0.022417791,2012,211
0.002840437,2012,462
0.016595709,2012,133
0.021749297,2012,324
0.021643367,2012,36
0.021632435,2012,30
0.001929447,2012,310
8.83E-05,2012,130
0.0002608,2012,121
0.002525772,2012,423
0.020196783,2012,213
0.015682677,2012,194
0.004019259,2012,503
0.000856886,2012,25
0.168819751,2012,70
0.004803072,2012,160
0.009424607,2012,304
0.30842,2012,404
0.119071787,2012,76
0.11454792,2012,72
0.112182762,2012,80
0.009962577,2012,78
0.108079524,2012,218
0.102240778,2012,389
0.000104693,2012,529
0.036427523,2012,365
0.001747637,2012,113
0.096731244,2012,142
0.084887843,2012,252
0.000656014,2012,77
0.012919741,2012,564
0.010563584,2012,398
0.000237838,2012,72
0.043069428,2012,553
0.067936755,2012,52
0.06773958,2012,228
0.006821492,2012,48
0.033263234,2012,309
0.05716214,2012,23
0.014439895,2012,564
0.04980653,2012,426
0.045672006,2012,164
0.043567082,2012,207
0.04044748,2012,217
0.039002865,2012,271
5.97E-05,2012,380
0.036354884,2012,137
0.035589722,2012,192
0.031986614,2012,304
0.030314019,2012,259
0.001364762,2012,301
0.026479489,2012,252
0.026296341,2012,110
0.026228148,2012,21
0.010329279,2012,621
0.051589549,2012,899
0.013511459,2012,618
0.02795891,2012,821
0.023915724,2012,850
0.090782699,2012,664
0.026484681,2012,623
0.000504627,2012,677
0.02092737,2012,1057
0.054046304,2012,809
0.054761277,2012,622
0.033775006,2012,661
0.075502533,2012,970
0.015255581,2012,934
0.062746068,2012,677
0.013018814,2012,626
0.050085236,2012,1052
0.022167471,2012,1062
0.015947077,2012,707
0.055596715,2012,876
0.027251093,2012,891
0.028057219,2012,705
0.009613431,2012,651
0.011689223,2012,989
0.045904795,2012,1040
0.01270716,2012,1024
0.042735901,2012,1052
0.007387942,2012,892
0.000424385,2012,910
0.032161142,2012,1037
0.034352133,2012,975
0.033447348,2012,731
0.031236228,2012,962
0.030278353,2012,1042
2.04E-05,2012,923
0.028002468,2012,1043
0.01721506,2012,624
0.014417969,2012,791
0.027183397,2012,721
0.010889822,2012,802
0.001058541,2012,1023
0.024220767,2012,894
0.091954341,2012,695
0.22754341,2012,771
0.011831083,2012,912
0.01978252,2012,768
0.024062537,2012,654
5.28E-05,2012,821
0.023314319,2012,768
0.023267671,2012,630
0.022664483,2012,933
0.022479209,2012,691
0.021947104,2012,851
0.021794366,2012,710
0.005810572,2012,617
0.021739539,2012,1069
0.014394987,2012,911
0.021073368,2012,941
0.020972864,2012,696
0.020983682,2012,1080
0.017177975,2012,722
0.172020525,2012,1174
0.154171218,2012,1396
0.000361286,2012,1234
0.018156557,2012,1119
0.091595252,2012,1236
0.000296901,2012,1451
0.004616491,2012,1195
0.005395149,2012,1244
1.69E-06,2012,1523
0.030710685,2012,1585
1.81E-05,2012,1430
0.072876489,2012,1530
0.071931928,2012,1237
0.000535552,2012,1252
0.007459853,2012,1117
0.044574294,2012,1375
0.00966872,2012,1383
0.013707966,2012,1529
0.052507898,2012,1253
0.003169418,2012,1584
0.04749692,2012,1543
0.042166795,2012,1228
0.045940767,2012,1585
0.037890373,2012,1193
0.016742419,2012,1139
0.025572759,2012,1281
0.019958882,2012,1082
0.038075253,2012,1544
0.000995344,2012,1241
0.037353581,2012,1578
0.013606927,2012,1156
0.033949658,2012,1239
0.033879739,2012,1373
0.019859431,2012,1167
0.030347263,2012,0
0.0156812,2012,1212
0.018069157,2012,1238
0.028024919,2012,1564
0.027073352,2012,1239
0.02709897,2012,1513
0.027032567,2012,1376
0.025998805,2012,1287
0.026175223,2012,1428
0.021195767,2012,1091
0.025701681,2012,1575
0.024781106,2012,1190
0.02474836,2012,1238
0.024024522,2012,1219
0.006490797,2012,1545
0.005152244,2012,1366
0.0014234,2012,1135
0.023213328,2012,1169
0.023343745,2012,1585
0.023279998,2012,1567
0.023313761,2012,1537
0.02309298,2012,1386
0.022483155,2012,1189
0.010558254,2012,1205
0.007850193,2012,1490
0.021713533,2012,1547
0.020960122,2012,1106
0.008366643,2012,1113
0.021053696,2012,1585
0.02078853,2012,1362
0.09981939,2012,1193
0.048065024,2012,1148
0.017254483,2012,1206
0.003350503,2012,1124
0.001735185,2012,1129
0.106457627,2012,1245
0.258427117,2012,1585
0.349466119,2012,420
0.110051769,2012,560
0.239418198,2012,349
0.009068506,2012,392
0.037428296,2012,444
0.209258832,2012,119
0.000509509,2012,529
0.183731055,2012,528
0.171649722,2012,527
0.147982081,2012,528
0.005253767,2012,529
0.11756555,2012,146
0.36844048,2012,145
0.442161471,2012,80
0.189393988,2012,375
0.035220275,2012,374
0.281167277,2012,474
0.219959378,2012,121
0.135706722,2012,131
0.101476699,2012,130
0.155057155,2012,356
0.071559821,2012,120
0.096234386,2012,495
0.160653632,2012,102
0.008526839,2012,365
0.085678004,2012,132
0.151032747,2012,370
0.02369951,2012,297
0.003907007,2012,57
0.135263292,2012,313
0.003076025,2012,480
0.030439578,2012,417
0.039673195,2012,372
0.057284321,2012,571
0.0174244,2012,431
0.087856259,2012,261
0.08101642,2012,127
0.069095543,2012,566
0.000727012,2012,55
0.036230432,2012,326
0.033835105,2012,221
0.071275526,2012,234
0.010321803,2012,67
0.007234322,2012,46
0.002317629,2012,34
0.001583733,2012,305
0.006944884,2012,305
0.009991458,2012,105
0.021295823,2012,399
0.004869647,2012,216
0.00694919,2012,35
5.36E-05,2012,363
0.000624471,2012,300
0.019834746,2012,461
0.00590353,2012,134
0.002958434,2012,219
0.001440567,2012,207
0.00291138,2012,205
0.000745451,2012,116
0.000122267,2012,406
0.019028226,2012,309
0.003629443,2012,253
1.58E-05,2012,196
0.020821606,2012,131
0.020549675,2012,120
0.002805055,2012,324
0.017785697,2012,424
0.005320236,2012,203
0.00451195,2012,193
0.00390625,2012,503
0.012330411,2012,504
0.005115889,2012,576
0.019191237,2012,24
8.86E-05,2012,15
0.515651471,2012,380
0.008434737,2012,67
0.199971545,2012,159
0.383991079,2012,158
0.413357474,2012,157
0.307618385,2012,156
0.018299764,2012,228
0.083988051,2012,253
0.000954008,2012,253
0.456717674,2012,254
0.271578603,2012,303
0.371744974,2012,302
0.18269576,2012,301
0.380071793,2012,139
0.032032401,2012,174
0.050905695,2012,258
0.000168205,2012,121
0.044232547,2012,121
0.014955851,2012,60
0.000292073,2012,384
0.09831384,2012,77
6.08E-05,2012,78
0.030425069,2012,144
0.005538682,2012,33
0.056194088,2012,528
0.001993395,2012,530
0.043366459,2012,529
0.061719704,2012,106
0.021820714,2012,408
0.061284495,2012,366
0.0957386,2012,112
0.07695852,2012,298
0.025039332,2012,528
0.085487352,2012,282
0.079265269,2012,69
0.004414158,2012,202
0.041055778,2012,32
0.003931864,2012,252
0.035853453,2012,423
0.001735611,2012,493
0.079060397,2012,78
0.045404611,2012,33
0.010479074,2012,318
0.012067495,2012,557
0.063833898,2012,565
0.065896604,2012,399
0.07488344,2012,71
0.023101683,2012,423
0.029208398,2012,488
0.03322262,2012,416
0.003281266,2012,59
0.059602889,2012,47
0.028130916,2012,308
0.012298701,2012,392
1.28E-06,2012,87
0.010947777,2012,421
0.002616873,2012,228
0.035775413,2012,505
0.037578543,2012,565
0.00133927,2012,577
0.022829701,2012,27
0.017842521,2012,532
0.001907288,2012,281
9.14E-05,2012,422
0.010830284,2012,524
0.004352042,2012,409
0.02873804,2012,412
0.000486944,2012,117
0.001987957,2012,378
0.023753008,2012,147
0.012071517,2012,85
0.001408064,2012,30
1.22E-05,2012,81
0.000376132,2012,345
0.002078837,2012,316
0.00075589,2012,471
0.011586388,2012,446
0.01831025,2012,313
0.000207745,2012,171
0.000211715,2012,514
0.023212043,2012,573
0.036705588,2012,379
0.000727001,2012,526
0.000226976,2012,62
