areaSqKm,year,DistMark
0.02181553,2015,409
0.021815671,2015,428
0.021640836,2015,45
0.021012105,2015,257
0.020245518,2015,274
0.012299545,2015,491
0.03827625,2015,304
0.371845464,2015,404
0.04726297,2015,390
0.088030438,2015,423
0.073405474,2015,363
0.055312151,2015,281
0.052643775,2015,415
0.008802838,2015,543
0.015904656,2015,14
0.052830294,2015,424
0.05060224,2015,280
0.050619054,2015,425
0.049541494,2015,124
0.048842256,2015,172
0.047623919,2015,336
0.029397206,2015,300
0.039021494,2015,325
0.018698093,2015,229
0.03283755,2015,215
0.038674071,2015,70
0.006522293,2015,225
0.037275964,2015,203
0.009556726,2015,379
0.015088583,2015,170
0.024911953,2015,573
0.031934278,2015,245
0.031649912,2015,23
0.005695732,2015,183
0.028647257,2015,155
0.028709701,2015,571
0.027217877,2015,264
0.02141724,2015,412
0.025650446,2015,298
0.02467151,2015,15
0.007942641,2015,93
0.010485427,2015,43
4.30E-05,2015,408
0.047158419,2015,144
0.03271169,2015,209
0.188787984,2015,571
0.223673026,2015,348
0.244580015,2015,413
0.089427326,2015,160
0.003662786,2015,365
0.102528746,2015,233
0.049347306,2015,264
0.0119506,2015,270
0.092546249,2015,319
0.127857939,2015,141
0.197505946,2015,390
0.097809435,2015,192
0.022938831,2015,173
0.068274238,2015,347
0.168525192,2015,371
0.064467531,2015,261
0.103340656,2015,408
0.048646397,2015,380
0.042207405,2015,388
0.098801276,2015,416
0.123909972,2015,406
0.027806811,2015,305
0.003446866,2015,148
0.017601259,2015,705
0.011639004,2015,815
0.007553948,2015,687
0.000135189,2015,1038
0.048753166,2015,1060
0.020562252,2015,671
0.095653104,2015,1062
0.17582812,2015,677
0.046885117,2015,821
0.281622498,2015,1040
0.026858689,2015,870
0.023113436,2015,625
0.034981491,2015,879
0.062227358,2015,607
0.003243188,2015,808
0.005028303,2015,1067
0.096486148,2015,964
0.004017679,2015,1070
0.03500493,2015,670
0.036433093,2015,725
0.004261594,2015,1070
0.048266812,2015,1077
0.140211747,2015,817
0.047218146,2015,1021
0.000842714,2015,875
0.090505907,2015,614
0.076510692,2015,727
0.061307187,2015,628
0.057602667,2015,638
0.069596479,2015,923
0.066206981,2015,970
0.029258338,2015,707
0.055800092,2015,769
0.015567933,2015,862
0.052827187,2015,731
0.028403574,2015,863
0.01632485,2015,683
0.038337857,2015,855
0.021930136,2015,1058
0.027722371,2015,876
0.034271993,2015,1020
0.03267711,2015,1079
0.031798755,2015,818
0.030400558,2015,818
0.030211834,2015,960
0.029473672,2015,701
0.028941627,2015,829
0.028150942,2015,825
0.001839505,2015,1023
0.002775771,2015,1068
0.012667666,2015,819
0.026571817,2015,975
0.008577907,2015,689
0.00510162,2015,651
0.024826677,2015,668
0.024256165,2015,877
0.019700298,2015,1049
0.023465566,2015,909
9.20E-07,2015,977
0.02332207,2015,1078
0.022647438,2015,835
0.000654365,2015,904
0.003651677,2015,1193
0.342019761,2015,1147
0.055724127,2015,1092
0.259332397,2015,1217
0.170132157,2015,1293
0.013327134,2015,1238
0.011894127,2015,1250
0.129466362,2015,1126
0.010589509,2015,1291
0.04007852,2015,1376
0.038874642,2015,1585
0.031126563,2015,1116
0.002441201,2015,1297
0.015965385,2015,1139
0.036253679,2015,1430
0.000213251,2015,1171
0.035570394,2015,1475
0.033327257,2015,1174
0.020991692,2015,1281
0.023786989,2015,1564
0.010218247,2015,1463
0.007188367,2015,1229
8.72E-06,2015,1565
0.030913448,2015,1462
0.000166979,2015,1240
0.029360295,2015,1250
0.027026143,2015,1267
0.026191319,2015,1431
0.000648397,2015,1546
0.006501697,2015,1551
