areaSqKm,year,DistMark
0.000461866,2010,59
0.02176176,2010,283
0.021552036,2010,99
7.59E-05,2010,256
0.001599108,2010,468
0.020183668,2010,522
0.015229766,2010,566
0.097501769,2010,299
0.000681879,2010,180
0.050839606,2010,308
0.05669961,2010,207
0.018668917,2010,183
0.000114971,2010,298
0.003871493,2010,148
0.037904928,2010,147
0.034770633,2010,45
0.03438616,2010,372
0.033262732,2010,14
0.005067147,2010,453
0.030350001,2010,246
0.028629691,2010,134
0.023311865,2010,138
0.027294655,2010,396
0.016663304,2010,133
0.000863907,2010,213
0.025042141,2010,392
0.014847696,2010,482
0.024042498,2010,193
0.001818519,2010,490
0.110552227,2010,209
0.057164554,2010,304
0.160542309,2010,418
0.00014421,2010,504
0.042325571,2010,439
0.101260699,2010,403
1.02E-05,2010,284
0.076280302,2010,365
0.016665475,2010,462
0.055818258,2010,271
0.081025682,2010,358
0.047546004,2010,122
0.02800832,2010,394
0.002471162,2010,297
0.018590465,2010,392
0.011041459,2010,141
0.035533047,2010,1057
0.052864791,2010,1074
0.057731357,2010,642
0.008214265,2010,645
0.036156356,2010,912
0.070484556,2010,707
0.016799581,2010,1024
0.104264709,2010,1081
2.30E-05,2010,1038
0.077328086,2010,962
0.022685644,2010,743
0.003130971,2010,833
0.008489524,2010,1071
0.005604652,2010,914
0.020585888,2010,634
0.032510278,2010,876
3.78E-05,2010,651
0.03939522,2010,810
0.027691574,2010,909
0.000424385,2010,910
0.040434593,2010,1040
0.039890832,2010,822
0.039626527,2010,730
0.003564289,2010,1020
0.035600315,2010,626
0.001051162,2010,666
0.026970144,2010,1055
0.008234696,2010,626
0.019788626,2010,703
0.031072446,2010,705
0.007810076,2010,704
0.029260134,2010,650
0.029646066,2010,810
0.000189101,2010,699
0.028069716,2010,1007
0.026541287,2010,961
0.017164502,2010,979
0.020235348,2010,1065
0.002547373,2010,875
0.01263182,2010,722
0.024367333,2010,911
0.024079668,2010,713
0.024149969,2010,1055
0.00021089,2010,699
0.022404355,2010,605
0.021863043,2010,898
0.007070487,2010,932
0.0218568,2010,935
0.001846532,2010,627
0.015594948,2010,689
0.001365765,2010,925
0.120622036,2010,904
0.087268288,2010,788
0.144234967,2010,677
0.022202893,2010,1041
0.011769242,2010,837
0.047913788,2010,956
2.88E-06,2010,1399
0.022635746,2010,1233
0.079051056,2010,1136
0.002288542,2010,1535
0.185969387,2010,1174
0.010148368,2010,1515
0.054631697,2010,1203
0.002001845,2010,1537
0.079342144,2010,1524
0.108459939,2010,1479
0.003561674,2010,1474
0.086182018,2010,1239
0.095502974,2010,1282
0.00144229,2010,1576
0.022101535,2010,1258
7.32E-05,2010,1164
0.086108986,2010,1529
0.002739333,2010,1219
0.014291766,2010,1102
0.022462555,2010,1475
0.022563147,2010,1561
0.022322415,2010,1449
0.022373061,2010,1406
0.014761258,2010,1213
0.002134918,2010,1253
0.012962411,2010,1430
0.021565784,2010,1434
0.021003802,2010,1117
0.020986674,2010,1124
0.006882141,2010,1224
0.036669689,2010,1197
0.053618267,2010,1116
0.015187272,2010,1091
0.063468584,2010,1129
0.000960208,2010,1244
0.021642131,2010,1148
0.069705907,2010,1219
0.036095921,2010,1230
0.023744128,2010,1553
