areaSqKm,year,DistMark
0.021063615,2005,257
0.021011167,2005,218
0.019865587,2005,183
0.020028644,2005,36
0.005150632,2005,409
0.042302886,2005,178
0.088068628,2005,409
0.02937237,2005,300
0.040919732,2005,60
0.008585666,2005,253
0.016429085,2005,273
0.056965836,2005,347
0.053921893,2005,9
0.048014715,2005,124
0.040359232,2005,206
0.035073886,2005,325
0.033982674,2005,23
2.76E-05,2005,482
0.03275916,2005,407
0.031188273,2005,466
0.028819375,2005,300
0.00412772,2005,462
0.027263961,2005,454
0.025462916,2005,101
0.024830569,2005,568
0.024091195,2005,473
0.018040248,2005,528
0.021801219,2005,431
0.021818832,2005,466
6.21E-05,2005,528
0.011748189,2005,306
0.261297049,2005,230
0.002697323,2005,342
0.073994768,2005,493
0.068221823,2005,481
0.008598731,2005,274
0.026805489,2005,425
0.00065113,2005,1058
0.003345057,2005,932
0.010156482,2005,588
0.004329016,2005,651
0.022785386,2005,911
0.021810546,2005,769
0.021916935,2005,940
0.010904378,2005,1015
0.021630579,2005,650
0.00246109,2005,913
0.021121327,2005,935
0.021099017,2005,996
0.01515413,2005,911
0.005656556,2005,652
0.053320475,2005,879
0.018858181,2005,819
8.80E-06,2005,676
0.143646648,2005,616
0.006534572,2005,881
0.115014817,2005,897
0.023416165,2005,877
0.107141218,2005,895
0.030138962,2005,989
0.012907493,2005,937
0.012401805,2005,983
0.022464554,2005,1024
0.002521462,2005,892
0.068963152,2005,676
0.001048656,2005,743
0.017382536,2005,979
0.002231316,2005,877
0.053727995,2005,1026
0.001156638,2005,925
0.029057094,2005,904
0.048877271,2005,706
0.006229854,2005,845
0.002454562,2005,876
0.039640913,2005,731
0.024568743,2005,1051
0.013803091,2005,909
0.036432782,2005,690
0.033118946,2005,976
0.001796415,2005,766
0.032624287,2005,715
0.03271352,2005,1070
0.031218367,2005,949
0.028975075,2005,875
0.002821565,2005,818
0.026355219,2005,728
0.024848593,2005,727
0.024899043,2005,1027
0.054878411,2005,1193
0.064345756,2005,1147
0.064479235,2005,1547
0.003561623,2005,1474
0.003068298,2005,1118
0.037103323,2005,1113
0.045857255,2005,1105
0.044719696,2005,1393
0.024567872,2005,1179
0.042542032,2005,1469
0.041864405,2005,1540
0.041199247,2005,1145
0.000110657,2005,1183
0.039755888,2005,1585
0.00161408,2005,1117
0.035816615,2005,1583
0.035598566,2005,1494
0.033990441,2005,1253
0.032637221,2005,1120
0.001307983,2005,1546
0.000806565,2005,1144
0.030941203,2005,1520
0.030029847,2005,1373
0.028481912,2005,1419
