areaSqKm,year,DistMark
0.069225023,2008,430
0.021954824,2008,314
0.02313525,2008,134
0.055699518,2008,80
0.048416854,2008,535
0.032477686,2008,183
0.019987102,2008,131
0.012918934,2008,132
0.003248574,2008,258
0.00124358,2008,482
0.006948222,2008,148
0.01413102,2008,104
0.025019586,2008,333
0.030066418,2008,128
0.00044331,2008,204
8.58E-06,2008,264
0.027318707,2008,273
0.025716329,2008,431
0.023972172,2008,225
0.006632716,2008,564
0.01771722,2008,580
0.022560065,2008,226
5.41E-05,2008,531
0.021656666,2008,125
0.02031651,2008,372
0.02021614,2008,254
0.020191839,2008,276
0.063686549,2008,209
0.000484218,2008,283
0.074525434,2008,149
0.027803335,2008,303
0.014696903,2008,266
0.025717518,2008,93
0.018790049,2008,971
0.209582682,2008,771
0.015676854,2008,624
0.11370976,2008,960
0.153217453,2008,835
0.051187996,2008,622
0.083795998,2008,626
0.00811608,2008,1060
0.011751158,2008,722
0.017885241,2008,909
0.035976017,2008,936
0.034860581,2008,595
0.015707596,2008,944
0.033450457,2008,727
0.014850643,2008,821
0.00040313,2008,651
0.028797646,2008,1042
0.028004148,2008,994
0.003869301,2008,978
0.0264387,2008,1066
0.025544521,2008,591
0.024885834,2008,1043
0.02412442,2008,985
0.002578284,2008,988
0.023425104,2008,863
0.023069371,2008,960
0.013688609,2008,993
0.002726732,2008,705
0.003349291,2008,846
0.020315086,2008,908
0.020287545,2008,769
0.020104759,2008,615
0.099577698,2008,677
0.095218719,2008,968
0.042174074,2008,809
0.055760937,2008,876
0.002727606,2008,670
0.067496808,2008,949
1.77E-05,2008,1057
0.001099322,2008,732
0.028308366,2008,815
0.068039238,2008,861
0.066890362,2008,1052
0.062427973,2008,726
0.020090635,2008,959
0.004580433,2008,937
0.024904966,2008,708
0.000129726,2008,1041
0.003191231,2008,1063
0.0001186,2008,874
0.0068519,2008,1111
0.001140771,2008,1544
0.001037652,2008,1290
0.063678126,2008,1562
0.001245238,2008,1537
0.039881755,2008,1174
0.008059933,2008,1237
0.049555374,2008,1167
0.049364363,2008,1260
0.049563144,2008,1533
0.009663591,2008,1372
0.044507477,2008,1127
0.026963743,2008,1083
0.047434018,2008,1584
0.044212035,2008,1117
0.044227977,2008,1134
0.005134274,2008,1536
0.043913843,2008,1375
0.043427504,2008,1508
0.041111624,2008,1139
0.039410182,2008,1241
1.20E-07,2008,1397
0.035637617,2008,1227
0.035664047,2008,1560
0.01385398,2008,1221
0.034311939,2008,1585
0.032418552,2008,1445
0.031780391,2008,1163
0.028347196,2008,1103
0.029340109,2008,1247
0.001671723,2008,1115
0.001501478,2008,1494
0.027232684,2008,1111
0.026393594,2008,1536
0.025513001,2008,1451
0.025380268,2008,1366
0.019852646,2008,1562
0.024689021,2008,1375
0.096639716,2008,1148
0.001342013,2008,1118
0.002554061,2008,1373
0.000430831,2008,1582
0.02850771,2008,1272
0.005374444,2008,1235
0.039964638,2008,1224
0.00891984,2008,1577
0.046053348,2008,1200
0.017529109,2008,1258
0.00049183,2008,1346
0.024031643,2008,1235
0.005976658,2008,1263
0.023372709,2008,1581
0.023223356,2008,1508
0.021746308,2008,1566
0.003912562,2008,1086
0.052671315,2008,264
0.102429124,2008,357
0.033105708,2008,532
0.070940049,2008,261
0.076471357,2008,28
0.058579979,2008,144
0.082541121,2008,32
0.060642192,2008,313
0.007773874,2008,312
0.054112324,2008,116
0.03092242,2008,382
0.037511037,2008,51
0.054322267,2008,548
0.067756219,2008,26
0.049559582,2008,135
0.027825516,2008,300
0.02531079,2008,459
0.037649267,2008,170
0.017209152,2008,273
0.013992142,2008,423
0.037443073,2008,429
0.010000047,2008,528
0.000144827,2008,536
0.004957322,2008,536
0.020964625,2008,92
0.016047889,2008,344
0.003833709,2008,409
0.027943979,2008,533
0.000132519,2008,281
0.02353255,2008,415
3.78E-07,2008,33
0.00297799,2008,543
0.002957163,2008,129
0.008208944,2008,524
5.66E-05,2008,188
0.01100991,2008,530
0.008618049,2008,184
0.001700587,2008,136
0.020204191,2008,132
0.036409416,2008,257
0.001495331,2008,175
0.027193733,2008,296
0.036841152,2008,483
3.13E-05,2008,501
0.029390524,2008,147
0.000924896,2008,471
0.00170842,2008,189
0.009051844,2008,70
0.000681409,2008,545
0.014255189,2008,105
0.006430793,2008,104
0.005430549,2008,413
0.006489767,2008,132
8.51E-05,2008,575
0.000575264,2008,107
0.007759346,2008,332
0.004036997,2008,418
0.010649086,2008,477
0.00529808,2008,187
0.002134984,2008,578
0.000718575,2008,129
0.00231554,2008,348
0.02985474,2008,203
0.014962853,2008,231
0.007523812,2008,534
0.000199032,2008,124
0.017116829,2008,574
0.0018947,2008,177
0.00307339,2008,526
0.00166193,2008,128
0.028104978,2008,263
0.004174228,2008,479
0.00018011,2008,393
0.00122597,2008,73
0.000276094,2008,1
0.019337967,2008,381
0.003614553,2008,245
0.001053294,2008,436
1.58E-05,2008,196
0.001106083,2008,108
0.00211436,2008,166
0.017413643,2008,565
0.002779688,2008,139
0.005592012,2008,581
9.54E-05,2008,109
0.012995496,2008,107
0.019570616,2008,386
0.002840594,2008,462
0.004542821,2008,171
0.000504626,2008,577
0.000249754,2008,108
0.001832379,2008,0
0.017500275,2008,399
0.002451173,2008,400
0.001288922,2008,416
0.00013526,2008,471
0.0194598,2008,530
0.002195983,2008,531
0.001808495,2008,150
0.007248094,2008,18
0.003653443,2008,316
0.000662947,2008,444
0.171678829,2008,233
0.11260044,2008,439
0.040052306,2008,42
0.393122794,2008,141
0.441577278,2008,419
0.300568729,2008,208
0.211561322,2008,207
0.088503,2008,206
0.30525346,2008,474
0.222224819,2008,427
0.069833202,2008,284
0.117396033,2008,286
0.005735192,2008,287
0.073688203,2008,301
0.179007162,2008,375
0.045570091,2008,374
0.066975892,2008,234
0.181630593,2008,148
0.141726626,2008,302
0.02813797,2008,301
0.169224693,2008,356
0.149243802,2008,275
0.059303543,2008,130
0.009574868,2008,82
0.018524923,2008,372
0.102750687,2008,38
0.144825378,2008,124
0.106026862,2008,181
0.103524862,2008,259
0.079628448,2008,56
0.02957281,2008,430
0.11108031,2008,271
0.102152868,2008,267
0.084441476,2008,44
0.052491752,2008,94
0.037122775,2008,95
0.043107982,2008,71
1.550254473,2008,991
0.192918271,2008,972
0.491593802,2008,973
0.288410891,2008,974
0.0001179,2008,975
0.001418868,2008,975
0.393915078,2008,975
0.494281285,2008,977
0.14322428,2008,978
0.498094512,2008,770
0.052650651,2008,770
0.624565504,2008,768
0.321148672,2008,767
0.073915203,2008,766
0.068447419,2008,626
0.082279965,2008,625
0.100590691,2008,626
0.193291073,2008,628
0.311527495,2008,878
0.313339549,2008,961
0.018770094,2008,962
0.242436758,2008,834
0.152965927,2008,915
0.04059642,2008,973
0.021861642,2008,625
0.085020016,2008,624
0.144747107,2008,660
0.151111898,2008,625
0.04118232,2008,1052
0.008376202,2008,729
0.027933729,2008,901
0.00080854,2008,968
0.004563163,2008,815
0.036766266,2008,905
0.00183767,2008,939
0.007117278,2008,584
0.030789289,2008,1061
0.02636535,2008,721
0.015337506,2008,708
0.001189924,2008,876
0.018795748,2008,910
0.002264591,2008,597
0.003569277,2008,1045
0.014597736,2008,859
0.000409158,2008,790
0.017896302,2008,945
0.029163512,2008,917
0.004358032,2008,1036
0.01643989,2008,820
0.002671432,2008,939
0.022978597,2008,975
0.030602466,2008,652
0.002513901,2008,1076
0.017174575,2008,895
0.00013251,2008,964
0.001729074,2008,1073
0.000548348,2008,718
0.020205471,2008,792
0.008930174,2008,791
0.020934068,2008,786
0.000293941,2008,967
0.002665174,2008,855
0.007256588,2008,969
0.011280137,2008,867
2.50E-06,2008,776
0.022719051,2008,979
0.014244596,2008,996
0.011467903,2008,650
0.00526526,2008,969
0.000549469,2008,884
0.002445491,2008,912
0.000236152,2008,753
0.000894407,2008,890
0.002936717,2008,970
0.001127697,2008,988
0.020466139,2008,989
0.000316553,2008,961
0.016734292,2008,807
0.01717369,2008,920
9.81E-07,2008,955
0.008861792,2008,994
0.000205349,2008,673
0.000115822,2008,929
0.000966515,2008,751
0.018923269,2008,706
2.17E-05,2008,846
0.017761708,2008,845
0.000123422,2008,754
0.002169169,2008,1057
0.010966817,2008,959
0.009276413,2008,642
0.005679523,2008,1020
2.26E-05,2008,677
0.098530548,2008,676
0.14589689,2008,1014
0.069291893,2008,839
0.114175949,2008,727
0.077256537,2008,969
0.070715354,2008,1040
0.082470194,2008,810
0.036502926,2008,811
0.028384873,2008,1070
0.08227198,2008,877
0.035351223,2008,872
0.129605262,2008,669
0.082236541,2008,979
0.004259256,2008,827
0.052830365,2008,950
0.036755374,2008,1072
0.048518798,2008,980
0.022196094,2008,882
0.006538687,2008,1057
0.068078762,2008,1058
0.024984705,2008,1059
0.002983711,2008,730
0.045854635,2008,1038
0.038602052,2008,1037
0.074683073,2008,612
0.014373032,2008,942
0.052945978,2008,814
0.024395865,2008,636
0.032619428,2008,651
0.028427755,2008,1040
0.000602181,2008,593
0.045846023,2008,902
0.024321121,2008,888
0.001242264,2008,865
0.048384912,2008,891
0.002017836,2008,725
0.059826408,2008,608
0.043926265,2008,960
0.04415448,2008,989
0.012386959,2008,888
0.049629578,2008,936
0.006818713,2008,937
0.0449737,2008,747
0.021718614,2008,1075
0.02866645,2008,707
0.053016745,2008,1040
0.00047709,2008,1041
0.012389049,2008,961
0.018585435,2008,979
0.008520624,2008,782
0.010168548,2008,607
0.000268516,2008,643
0.039589641,2008,898
0.010906415,2008,993
0.000645329,2008,1068
0.030648026,2008,959
0.000159198,2008,1063
0.04417525,2008,1062
0.005552786,2008,933
0.024154129,2008,589
1.66E-05,2008,1048
0.010616413,2008,1081
0.000224469,2008,589
0.025602283,2008,1025
0.043826256,2008,875
0.210278322,2008,1112
0.104424831,2008,1113
0.152118733,2008,1113
0.425574162,2008,1114
0.169133181,2008,1583
0.454172285,2008,1216
0.178532481,2008,1239
0.095335263,2008,1240
0.091589071,2008,1241
0.015836813,2008,1242
0.058482726,2008,1141
0.384502606,2008,1146
0.011042109,2008,1544
0.001946747,2008,1082
0.001748907,2008,1136
0.062930976,2008,1291
0.060429011,2008,1452
0.015972562,2008,1274
0.01287757,2008,1343
0.005397425,2008,1576
0.059163791,2008,1536
0.018194596,2008,1173
0.049869603,2008,1238
0.001439129,2008,1585
0.015144839,2008,1239
0.024133474,2008,1312
0.007974352,2008,1573
6.32E-05,2008,1535
0.041392507,2008,1161
0.000983444,2008,1518
0.039033573,2008,1373
0.000445097,2008,1128
0.003172771,2008,1128
0.018096905,2008,1170
0.020432525,2008,1084
0.00803391,2008,1169
8.95E-06,2008,1137
0.017444089,2008,1538
0.021566733,2008,1537
0.00519389,2008,1170
0.012678713,2008,1553
0.000199395,2008,1386
0.007075711,2008,1091
0.007283959,2008,1395
0.027581615,2008,1287
0.038544536,2008,1398
0.001321942,2008,1322
0.026734801,2008,1407
0.019329328,2008,1127
0.007260448,2008,1084
0.018933504,2008,1163
0.009232434,2008,1549
0.020942408,2008,1222
0.005099211,2008,1262
0.000423321,2008,1171
0.000304947,2008,1203
0.001503399,2008,1221
0.003951631,2008,1475
0.001488763,2008,1264
4.88E-05,2008,1445
0.001979304,2008,1104
0.002975159,2008,1135
0.027009424,2008,1116
0.027130527,2008,1495
0.001426297,2008,1546
0.000340746,2008,1430
0.000735987,2008,1238
0.001702967,2008,1276
0.007861024,2008,1139
0.001444293,2008,1250
0.00498342,2008,1561
0.008630714,2008,1385
0.002191647,2008,1193
0.025197905,2008,1150
0.162118329,2008,1119
0.098045977,2008,1120
0.039487237,2008,1544
0.117511634,2008,1193
0.004719918,2008,1224
0.010343664,2008,1375
5.10E-06,2008,1582
0.013356545,2008,1373
1.77E-05,2008,1272
0.124084826,2008,1273
0.008119665,2008,1235
0.131854075,2008,1236
0.000493125,2008,1494
0.10426146,2008,1174
0.00409078,2008,1224
0.091309568,2008,1225
0.082136973,2008,1171
0.000280266,2008,1546
0.007241882,2008,1138
0.042985075,2008,1578
0.027898961,2008,1403
0.001125686,2008,1127
0.096082557,2008,1511
0.080885379,2008,1176
0.000574188,2008,1168
0.022655234,2008,1545
0.000434405,2008,1576
0.00053542,2008,1575
0.013849828,2008,1575
0.049404532,2008,1201
0.000892182,2008,1281
0.018132736,2008,1537
6.03E-08,2008,1585
0.009310284,2008,1584
0.004284568,2008,1349
0.049124558,2008,1575
0.06039135,2008,1580
0.008679931,2008,1143
0.058817606,2008,1259
0.00076483,2008,1346
0.03078593,2008,1392
0.05570781,2008,1541
0.017140768,2008,1264
0.000225629,2008,1402
0.005933066,2008,1265
0.007816206,2008,1427
0.000315095,2008,1572
0.000474495,2008,1136
0.016304339,2008,1087
0.020256582,2008,255
0.045998701,2008,255
0.009293472,2008,448
0.04125696,2008,448
0.001534203,2008,23
0.001534203,2008,23
0.047106458,2008,23
0.00077286,2008,14
0.001533183,2008,14
0.043234312,2008,14
0.001547354,2008,297
0.03962798,2008,297
0.001538395,2008,125
0.000775783,2008,125
0.00077554,2008,125
0.037159572,2008,125
0.038217002,2008,423
0.003073421,2008,45
0.03249872,2008,45
0.0015686,2008,530
0.003110879,2008,530
0.004653989,2008,530
0.025600088,2008,530
0.000781358,2008,410
0.00078127,2008,410
0.003125564,2008,410
0.000781005,2008,410
0.000781307,2008,410
0.000794092,2008,410
0.006237638,2008,410
0.007813322,2008,410
0.013269356,2008,410
0.000791882,2008,213
0.000765716,2008,213
0.031882703,2008,213
0.001533227,2008,16
0.001558939,2008,16
0.00078585,2008,16
0.001520244,2008,16
0.000785966,2008,16
0.001533322,2008,16
0.000773024,2008,16
0.000772954,2008,16
0.003092162,2008,16
0.020074205,2008,16
0.00155138,2008,391
0.005475636,2008,391
0.024992324,2008,391
0.000768629,2008,408
0.00466258,2008,408
0.025005006,2008,408
0.000779908,2008,445
0.003106943,2008,445
0.005459682,2008,445
0.019409456,2008,445
0.000764167,2008,172
0.002343995,2008,172
0.025600363,2008,172
0.001542316,2008,191
0.002345805,2008,191
0.003862282,2008,191
0.000764923,2008,191
0.006207028,2008,191
0.012427418,2008,191
0.002320488,2008,531
0.006194829,2008,531
0.01861239,2008,531
0.00076506,2008,514
0.001569137,2008,514
0.002334489,2008,514
0.008558166,2008,514
0.011645321,2008,514
0.00078298,2008,380
0.000782925,2008,380
0.000769923,2008,380
0.000770191,2008,380
0.006262953,2008,380
0.014079655,2008,380
0.000769079,2008,394
0.001576835,2008,394
0.002333337,2008,394
0.004704964,2008,394
0.014064784,2008,394
0.000793207,2008,439
0.00078013,2008,439
0.008568503,2008,439
0.013223912,2008,439
0.000762569,2008,80
0.001563306,2008,80
