areaSqKm,year,DistMark
0.046381289,2014,209
0.066897461,2014,138
0.214244529,2014,442
0.005819201,2014,407
0.033341944,2014,265
0.12597728,2014,192
0.175923597,2014,454
0.076049209,2014,380
0.087652509,2014,326
0.030879275,2014,248
0.138607953,2014,298
0.000678859,2014,129
0.004742191,2014,567
0.015444546,2014,145
0.028415766,2014,529
0.04677687,2014,204
0.094268901,2014,233
0.062594108,2014,261
0.0339688,2014,403
0.003262677,2014,43
0.0089243,2014,450
0.005278085,2014,37
0.006005272,2014,372
0.002130383,2014,27
0.042491357,2014,23
0.007968135,2014,93
0.035954921,2014,363
0.002827131,2014,96
0.038897622,2014,298
0.013121595,2014,272
0.016949402,2014,566
0.026812831,2014,300
0.003633287,2014,462
0.010076716,2014,183
0.030872877,2014,148
0.009257077,2014,56
0.014366153,2014,528
8.83E-05,2014,130
0.006672838,2014,36
0.028141903,2014,381
0.027897717,2014,155
0.027346527,2014,396
0.027147855,2014,546
0.003531692,2014,235
0.026288558,2014,45
0.000401376,2014,155
0.024170839,2014,360
0.0241841,2014,99
0.02332872,2014,234
0.022560977,2014,213
0.003364667,2014,2
0.020334454,2014,319
0.020253672,2014,230
0.320715452,2014,307
0.059032666,2014,69
0.002057371,2014,422
0.230527192,2014,418
0.037898347,2014,304
0.00863752,2014,379
0.024646144,2014,875
0.298700408,2014,849
0.117222651,2014,879
0.063680363,2014,815
0.114038207,2014,970
0.250281784,2014,724
0.012049207,2014,1076
0.00014582,2014,620
0.055113015,2014,592
0.001986658,2014,882
0.006982212,2014,804
0.021148759,2014,955
0.021106184,2014,990
0.020227978,2014,726
0.020119783,2014,701
0.193338985,2014,625
0.041825768,2014,890
3.87E-06,2014,1041
0.095053793,2014,1045
0.06696589,2014,1040
0.02560083,2014,874
1.51E-05,2014,666
0.025931758,2014,1062
0.008813411,2014,768
0.0874918,2014,962
0.027777755,2014,619
0.016518103,2014,1070
0.001495889,2014,614
0.025300835,2014,1049
0.00474664,2014,613
0.067822809,2014,994
0.008369007,2014,651
0.000212458,2014,744
0.028600434,2014,876
0.05637741,2014,861
0.028384708,2014,822
0.046637828,2014,1081
0.045141695,2014,731
0.008149703,2014,959
0.04303102,2014,834
0.000424382,2014,910
0.021864899,2014,1058
0.019492251,2014,689
0.021560388,2014,707
0.008586647,2014,678
0.034466142,2014,883
0.033707724,2014,880
0.032614572,2014,1052
0.029733648,2014,818
0.028937258,2014,817
0.028884573,2014,767
0.026592147,2014,897
0.026619453,2014,936
0.012681521,2014,618
0.023714746,2014,959
0.002494308,2014,1036
0.024079488,2014,1062
0.02348343,2014,875
0.020526718,2014,901
0.019161615,2014,1052
0.022437497,2014,670
0.06041776,2014,1164
0.01621519,2014,1158
0.01517805,2014,1111
0.031001121,2014,1117
0.010883676,2014,1244
0.07115161,2014,1125
0.011134968,2014,1265
0.111310305,2014,1161
0.117058853,2014,1237
0.033466382,2014,1291
0.000929426,2014,1451
0.139514273,2014,1174
0.10707717,2014,1121
0.00612071,2014,1167
0.073770567,2014,1555
0.063030731,2014,1240
0.077491125,2014,1242
0.071892051,2014,1233
0.032534444,2014,1127
0.026613594,2014,1280
0.064560705,2014,1313
0.063217201,2014,1402
0.018026765,2014,1431
0.026958025,2014,1281
0.005464801,2014,1117
0.041034161,2014,1193
0.01064005,2014,1529
0.049923879,2014,1375
0.006607046,2014,1553
1.62E-05,2014,1551
0.045772108,2014,1537
0.043460042,2014,1117
0.043010297,2014,1314
0.0432535,2014,1396
8.13E-05,2014,1164
0.004624097,2014,1201
0.041925879,2014,1538
0.037701628,2014,1160
0.040128332,2014,1390
0.039562769,2014,1101
0.039517859,2014,1552
0.038892782,2014,1584
0.037813765,2014,1376
0.035599285,2014,1240
0.035511139,2014,1445
0.015758229,2014,1141
0.034235334,2014,1585
0.008493057,2014,1548
0.01361171,2014,1265
0.033368178,2014,1537
0.032446477,2014,1243
0.028665961,2014,1513
0.027113212,2014,1116
0.027246381,2014,1126
0.027185096,2014,1506
0.026309737,2014,1251
0.008794407,2014,1527
0.004506752,2014,1119
0.007002708,2014,1524
0.02475635,2014,1221
0.024046294,2014,1136
0.02312475,2014,1428
0.00298003,2014,1098
0.011671772,2014,1139
0.022476846,2014,1193
0.022314235,2014,1343
0.00974917,2014,1446
3.78E-06,2014,1130
0.021695363,2014,1463
0.021556947,2014,1373
0.443362878,2014,209
0.37466212,2014,208
0.188776572,2014,207
0.270170994,2014,358
0.104064213,2014,140
0.172450727,2014,146
0.175667896,2014,443
0.005748667,2014,444
0.006127429,2014,444
0.289519487,2014,474
0.227412139,2014,408
0.14097184,2014,409
0.120546231,2014,497
0.21710842,2014,275
0.003184162,2014,493
0.148711665,2014,556
0.192892127,2014,121
0.165111078,2014,264
0.037535711,2014,263
0.145137509,2014,410
0.099835477,2014,191
0.137376143,2014,495
0.049731459,2014,455
0.141203261,2014,379
0.09179191,2014,539
0.105756661,2014,325
0.049428894,2014,319
0.049391389,2014,264
0.079885909,2014,57
0.026417086,2014,299
0.083413901,2014,424
0.003960132,2014,336
0.032884124,2014,127
0.132890648,2014,212
0.066051342,2014,144
0.036064213,2014,145
0.000580877,2014,529
3.48E-07,2014,531
0.012775971,2014,531
0.098246397,2014,317
0.067384455,2014,203
0.071793875,2014,363
0.056920624,2014,345
0.057153176,2014,544
0.032587501,2014,249
0.037958595,2014,408
0.061158279,2014,235
0.01218531,2014,266
0.062644963,2014,38
0.038383976,2014,202
0.001369474,2014,82
0.045757041,2014,251
0.027581895,2014,42
0.06094888,2014,184
0.011319967,2014,260
0.011511774,2014,9
0.016866452,2014,423
0.00299842,2014,250
0.029221458,2014,404
0.059086352,2014,44
0.025221994,2014,488
4.28E-07,2014,529
0.009803848,2014,347
0.045388222,2014,451
0.006353643,2014,452
0.007944017,2014,222
0.02179895,2014,446
0.002879044,2014,316
0.01486209,2014,15
0.002451173,2014,400
0.02006446,2014,532
0.03410963,2014,386
0.006617843,2014,413
0.044186074,2014,36
0.016592304,2014,169
0.039217383,2014,373
0.04269173,2014,26
0.024739988,2014,573
0.012229838,2014,133
0.001805726,2014,384
0.004312833,2014,410
0.032265956,2014,94
0.000597323,2014,33
0.000117054,2014,16
0.003903549,2014,362
0.018839676,2014,484
0.036660353,2014,97
0.012490492,2014,316
0.025108132,2014,273
0.020269008,2014,567
0.012592018,2014,437
0.007722711,2014,505
0.031537401,2014,535
0.004308436,2014,576
5.36E-05,2014,363
0.031664085,2014,360
0.004946815,2014,480
0.000825846,2014,517
0.010183817,2014,116
4.00E-06,2014,364
1.21E-05,2014,393
0.005944004,2014,301
0.001757458,2014,376
2.12E-05,2014,180
0.022488031,2014,406
