areaSqKm,year,DistMark
0.330372018,2000,571
0.096264139,2000,317
0.002839478,2000,90
0.041212814,2000,526
0.004038208,2000,43
0.140435424,2000,408
0.035461133,2000,375
0.102893392,2000,128
0.007180288,2000,87
0.041223848,2000,14
0.076252717,2000,234
0.03062342,2000,408
0.032267694,2000,477
0.033044576,2000,503
0.047352693,2000,182
0.02319296,2000,292
0.023022201,2000,249
0.031964527,2000,482
0.020597373,2000,325
0.034377378,2000,358
0.034211688,2000,324
0.033219438,2000,104
0.011423742,2000,462
0.031762618,2000,159
0.024808555,2000,316
0.003544887,2000,510
0.02738491,2000,374
0.027264197,2000,420
0.027117615,2000,458
0.000898571,2000,66
0.000205412,2000,59
0.022691512,2000,496
0.000628761,2000,453
0.021850379,2000,393
0.019134288,2000,485
0.021781497,2000,528
0.018726282,2000,315
0.02091857,2000,555
0.020803304,2000,115
0.049759521,2000,675
0.040428106,2000,938
0.099504629,2000,626
0.0650664,2000,1045
0.081553545,2000,709
0.01608878,2000,767
0.068714148,2000,930
0.03280069,2000,722
0.029198457,2000,846
0.028727135,2000,877
0.016686384,2000,651
0.025777164,2000,743
0.011303693,2000,1041
0.045395789,2000,866
0.000594231,2000,935
0.035759369,2000,727
8.98E-05,2000,699
0.005695645,2000,932
0.00250475,2000,939
0.008889561,2000,767
0.002231316,2000,877
0.011843088,2000,673
0.027901282,2000,650
0.000612316,2000,828
0.024292993,2000,876
0.02415174,2000,1030
0.014920199,2000,1071
0.003290156,2000,1031
0.009684524,2000,874
0.022650035,2000,907
0.007930597,2000,910
0.545725606,2000,1017
0.279724615,2000,675
0.000177962,2000,821
0.001081078,2000,787
0.08804797,2000,767
0.017885723,2000,1032
0.004317186,2000,676
0.022476535,2000,670
0.021215095,2000,933
0.020262875,2000,1019
0.255054564,2000,1122
0.282759314,2000,1245
0.160568789,2000,1140
4.22E-05,2000,1364
0.086202879,2000,1402
0.004510622,2000,1315
0.045114,2000,1372
0.007801817,2000,1206
0.058704773,2000,1348
0.101115947,2000,1219
0.064207451,2000,1214
0.009344545,2000,1427
0.030783162,2000,1495
0.07318211,2000,1163
0.061200718,2000,1463
0.052027242,2000,1126
0.032024424,2000,1475
0.061803022,2000,1237
0.044019236,2000,1239
0.055666494,2000,1462
0.031335769,2000,1114
0.007327359,2000,1131
0.039502157,2000,1116
0.029540561,2000,1297
0.013275477,2000,1402
0.042721388,2000,1117
0.041015527,2000,1174
0.014018547,2000,1246
0.015427165,2000,1165
0.034868351,2000,1224
0.003549974,2000,1251
0.0079873,2000,1241
0.031098179,2000,1111
0.003192283,2000,1337
0.03079909,2000,1401
0.030164065,2000,1475
0.028724353,2000,1174
0.022552634,2000,1547
0.012980861,2000,1209
0.004192777,2000,1104
0.026158353,2000,1359
0.013218593,2000,1581
0.025452421,2000,1281
0.00441299,2000,1449
0.007115062,2000,1239
0.024017616,2000,1490
0.023317611,2000,1552
0.013583856,2000,1584
0.002367224,2000,1108
0.0216921,2000,1136
0.021129245,2000,1135
0.020876314,2000,1216
0.019138298,2000,1266
0.009928296,2000,1491
0.020825208,2000,1407
0.106840914,2000,306
0.664626596,2000,572
0.232530018,2000,573
0.017573242,2000,574
6.25E-05,2000,538
0.264125211,2000,540
0.225972352,2000,541
0.036436111,2000,542
0.255236001,2000,540
0.005301327,2000,316
0.261860065,2000,315
0.099809524,2000,314
0.00333163,2000,313
0.360283929,2000,391
0.153229721,2000,354
0.169116525,2000,75
0.084639109,2000,76
0.05588577,2000,527
0.108412377,2000,528
0.05197808,2000,529
0.01568061,2000,530
0.078224543,2000,122
5.13E-05,2000,45
0.096465554,2000,326
0.002529437,2000,299
0.0280252,2000,409
0.094278072,2000,192
0.000304967,2000,373
4.79E-06,2000,373
0.054243334,2000,129
0.064702183,2000,184
0.022452525,2000,404
0.05902169,2000,266
0.00530803,2000,272
0.05979372,2000,57
0.062789743,2000,532
0.016449123,2000,437
0.069563121,2000,539
0.000112635,2000,44
0.06139788,2000,13
0.047171843,2000,445
