areaSqKm,year,DistMark
0.026469399,2009,298
0.002680038,2009,59
0.009043087,2009,259
0.018761583,2009,530
0.023164187,2009,45
0.022527704,2009,512
0.022634627,2009,99
0.021053533,2009,259
0.000106245,2009,169
0.000263113,2009,400
0.020245136,2009,35
0.059693019,2009,266
0.048398354,2009,314
0.001832992,2009,371
0.055693054,2009,297
0.042935042,2009,258
0.011390191,2009,90
0.019757861,2009,130
0.019754472,2009,274
0.059953714,2009,228
0.001093562,2009,43
0.051780713,2009,70
0.004378523,2009,485
0.039613267,2009,530
0.009434497,2009,273
0.034009388,2009,14
0.032652564,2009,234
0.014545678,2009,204
0.029582017,2009,273
0.001677975,2009,296
0.016380972,2009,281
0.007392319,2009,231
0.236469436,2009,159
0.066565381,2009,209
0.080847945,2009,305
0.236693507,2009,571
4.43E-06,2009,459
0.097428262,2009,925
0.012952271,2009,722
0.01876779,2009,819
0.02275205,2009,976
0.00307619,2009,665
0.005790398,2009,651
0.0192662,2009,1072
0.028059748,2009,1081
0.02568681,2009,1040
0.010153997,2009,820
0.021142315,2009,875
0.020256943,2009,979
0.351381172,2009,835
0.073379634,2009,960
0.058008585,2009,627
0.026074409,2009,870
0.081496098,2009,742
0.039863245,2009,1047
0.098050539,2009,677
0.000253083,2009,981
0.002068641,2009,971
0.005799226,2009,1016
0.002973873,2009,812
0.024424661,2009,767
0.029419598,2009,876
0.013432553,2009,1040
0.064203759,2009,847
0.000617877,2009,828
0.026813521,2009,871
0.002026222,2009,904
0.000407134,2009,904
0.060503002,2009,1536
0.004833189,2009,1495
0.056506199,2009,1169
0.051961089,2009,1543
0.050430003,2009,1199
0.049135003,2009,1585
0.048104811,2009,1141
0.048031603,2009,1170
0.045772108,2009,1537
0.005789384,2009,1371
0.031769313,2009,1584
0.040364985,2009,1514
0.038798104,2009,1537
0.038129545,2009,1107
0.001501478,2009,1494
0.034170619,2009,1128
0.032586847,2009,1162
0.012742409,2009,1131
0.02953383,2009,1537
0.028748537,2009,1115
0.006129958,2009,1375
0.003087683,2009,1566
0.008418817,2009,1543
0.026406987,2009,1546
0.026229586,2009,1428
0.00092559,2009,1545
0.02551648,2009,1457
0.024801917,2009,1476
0.024626927,2009,1375
0.023226851,2009,1138
0.002946042,2009,1262
0.009584404,2009,1361
0.010187112,2009,1171
0.021653763,2009,1529
0.006313136,2009,1206
0.046170072,2009,1545
