GRIDCODE,POLY_AREA,year,DistMark
1,0.000781221,2001,365
1,0.000781213,2001,364
1,0.003124861,2001,364
1,0.005474605,2001,365
1,0.000781217,2001,365
1,0.000781208,2001,364
1,0.001562417,2001,364
1,0.000781214,2001,366
1,0.023401748,2001,366
1,0.000781211,2001,366
1,0.002343603,2001,366
1,0.000781178,2001,366
1,0.001562204,2001,381
1,0.191603945,2001,381
1,0.000781092,2001,381
1,0.000781095,2001,382
1,0.000781092,2001,382
1,0.03453714,2001,382
1,0.001562179,2001,382
1,0.003907168,2001,382
1,0.000781084,2001,382
1,0.000780909,2001,341
1,0.000781079,2001,382
1,0.000781026,2001,369
1,0.003124302,2001,382
1,0.000781073,2001,382
1,0.000781069,2001,382
1,0.000781067,2001,382
1,0.000781078,2001,383
1,0.003124255,2001,382
1,0.006248491,2001,382
1,0.00234322,2001,383
1,0.001045838,2001,383
1,0.001562136,2001,383
1,0.000781066,2001,383
1,0.000781064,2001,383
1,0.005467376,2001,383
1,0.000781062,2001,383
1,0.049218791,2001,382
1,0.000966155,2001,383
1,0.003905243,2001,383
1,0.000781044,2001,383
1,0.00078087,2001,341
1,0.000781039,2001,383
1,0.003123421,2001,340
1,0.010933733,2001,369
1,0.013277741,2001,383
1,0.000781038,2001,383
1,0.000781034,2001,383
1,0.007029337,2001,383
1,0.002343101,2001,383
1,0.00078103,2001,383
1,0.002342602,2001,343
1,0.000781033,2001,383
1,0.004685809,2001,370
1,0.000154513,2001,343
1,0.005467211,2001,383
1,0.001562053,2001,383
1,0.000780859,2001,343
1,0.00156172,2001,343
1,0.000781023,2001,383
1,0.007810293,2001,383
1,0.000781023,2001,383
1,0.007810217,2001,383
1,0.016070857,2001,343
1,0.00078085,2001,343
1,0.003904242,2001,343
1,0.000780822,2001,339
1,0.000780843,2001,343
1,0.001561682,2001,343
1,0.00078101,2001,383
1,0.048422937,2001,383
1,0.003904199,2001,343
1,0.000780834,2001,343
1,0.003123696,2001,370
1,0.030087445,2001,384
1,0.003123958,2001,384
1,0.001561575,2001,339
1,0.000780783,2001,339
1,0.000780781,2001,339
1,0.013276683,2001,384
1,0.001561951,2001,384
1,0.000780976,2001,384
1,0.000780778,2001,339
1,0.001561601,2001,344
1,0.00156155,2001,339
1,0.000780895,2001,371
1,0.000780895,2001,371
1,0.002342915,2001,384
1,0.001561781,2001,371
1,0.001561779,2001,371
1,0.000780887,2001,371
1,0.000780882,2001,371
1,0.001561765,2001,371
1,0.016400204,2001,384
1,0.001561751,2001,371
1,0.00624721,2001,375
1,0.008589626,2001,371
1,0.000780897,2001,375
1,0.002342596,2001,371
1,0.010151557,2001,375
1,0.000780865,2001,371
1,0.040540596,2001,385
1,0.001561759,2001,375
1,0.001561857,2001,385
1,0.014837613,2001,385
1,0.003123417,2001,371
1,0.000780852,2001,371
1,0.000780919,2001,385
1,0.002342746,2001,385
1,0.000780913,2001,385
1,0.000780841,2001,372
1,0.013774553,2001,372
1,0.007028207,2001,385
1,0.002342519,2001,372
1,0.000780841,2001,372
1,0.000780837,2001,372
1,0.00468503,2001,372
1,0.001561849,2001,386
1,0.006247252,2001,385
1,0.001561673,2001,372
1,0.000780836,2001,372
1,0.001561839,2001,386
1,0.0007809,2001,385
1,0.000780831,2001,372
1,0.001537968,2001,386
1,0.00156168,2001,374
1,0.000682258,2001,387
1,0.000190407,2001,373
1,0.000780914,2001,387
1,0.007028038,2001,386
1,0.003904119,2001,373
1,0.003123315,2001,374
1,0.000780813,2001,373
1,0.00078088,2001,386
1,1.47E-05,2001,373
1,0.011712286,2001,374
1,0.043729417,2001,386
1,0.050336908,2001,373
1,0.028890158,2001,373
1,0.000346823,2001,374
1,0.011713067,2001,386
1,0.014836495,2001,386
1,0.034355173,2001,373
1,0.002342578,2001,386
1,0.000780858,2001,386
1,0.014055442,2001,386
1,0.001561707,2001,386
1,0.000780851,2001,386
1,0.001561327,2001,347
1,0.001561333,2001,348
1,0.009683874,2001,348
1,0.003903332,2001,348
1,0.000780665,2001,348
1,0.004683957,2001,347
1,0.080286289,2001,387
1,0.002342451,2001,387
1,0.001561629,2001,387
1,0.001561312,2001,347
1,0.000780731,2001,372
1,0.005464603,2001,348
1,0.000780658,2001,348
1,0.002341975,2001,348
1,0.004684893,2001,387
1,0.000780729,2001,372
1,0.00468396,2001,348
1,0.005464588,2001,348
1,0.002341965,2001,348
1,0.002341952,2001,348
1,0.000666699,2001,348
1,0.000780646,2001,348
