GRIDCODE,POLY_AREA,year,DistMark
1,0.003905745,2005,382
1,0.001562289,2005,382
1,0.001562291,2005,382
1,0.001562148,2005,368
1,0.001562264,2005,382
1,0.000781133,2005,382
1,0.003162904,2005,381
1,0.000781063,2005,368
1,0.000781098,2005,381
1,0.000781034,2005,369
1,0.070089851,2005,382
1,0.025775751,2005,382
1,0.005467499,2005,382
1,0.000781072,2005,382
1,0.00078107,2005,382
1,0.000781066,2005,382
1,0.007810699,2005,382
1,0.001239411,2005,383
1,0.000781046,2005,383
1,0.000781042,2005,383
1,0.031935903,2005,383
1,0.002343116,2005,383
1,0.003124139,2005,383
1,0.000781025,2005,383
1,0.000781022,2005,383
1,0.00078101,2005,383
1,0.000781008,2005,383
1,0.017181924,2005,384
1,0.00078098,2005,384
1,0.000780978,2005,384
1,0.008590702,2005,384
1,0.000780971,2005,384
1,0.000780872,2005,375
1,0.000780856,2005,375
1,0.013274634,2005,375
1,0.000780834,2005,372
1,0.000780839,2005,374
1,0.000780837,2005,374
1,0.000780825,2005,373
1,0.001561642,2005,373
1,0.003123281,2005,373
1,0.000780884,2005,386
1,0.00234245,2005,373
1,0.000780814,2005,373
1,0.000780812,2005,373
1,0.000780746,2005,373
1,0.002341904,2005,355
1,0.000780631,2005,355
1,0.000780627,2005,355
1,0.002341863,2005,354
1,0.000780541,2005,353
1,0.000780565,2005,393
1,0.001561126,2005,393
1,0.003902386,2005,394
1,0.000780472,2005,394
1,0.001560932,2005,394
1,0.000780463,2005,394
1,0.000780458,2005,394
1,0.000780454,2005,394
1,0.000780446,2005,394
1,0.070241445,2005,394
1,1.74E-06,2005,395
1,0.001529015,2005,395
1,0.021842962,2005,395
1,0.026445065,2005,395
1,0.012486497,2005,395
1,0.007803961,2005,395
1,9.50E-05,2005,397
1,0.000780358,2005,397
1,0.002509443,2005,397
1,0.001560709,2005,397
1,0.000780355,2005,397
1,0.00312143,2005,397
1,0.001560706,2005,397
1,0.000387077,2005,397
1,0.001560688,2005,397
1,0.00078035,2005,397
1,0.000780353,2005,397
1,0.000780348,2005,397
1,0.358939534,2005,397
1,0.00078034,2005,397
1,0.000780342,2005,397
1,0.002341018,2005,397
1,0.000780336,2005,397
1,0.000780337,2005,397
1,0.002340996,2005,397
1,0.000780328,2005,397
1,0.000780328,2005,397
1,0.000780336,2005,398
1,0.001560669,2005,398
1,0.000780324,2005,397
1,0.000780325,2005,397
1,0.001560644,2005,397
1,0.002340964,2005,397
1,0.000780319,2005,397
1,0.000780314,2005,397
1,0.000780308,2005,397
1,0.002340915,2005,397
1,0.000780302,2005,397
1,0.004581125,2005,398
1,0.000885441,2005,398
1,0.001560598,2005,398
1,0.0007803,2005,398
1,0.000780307,2005,398
1,0.001560589,2005,398
1,0.002946731,2005,399
1,0.000780291,2005,398
1,0.000780301,2005,399
1,0.000780286,2005,398
1,0.000780283,2005,398
1,0.000780285,2005,398
1,0.000780282,2005,398
1,0.013265049,2005,399
1,0.000780278,2005,398
1,0.00078029,2005,399
1,0.00078029,2005,399
1,0.00312112,2005,398
1,0.006242249,2005,398
1,0.000780288,2005,399
1,0.000780274,2005,398
1,0.000780275,2005,398
1,0.090001425,2005,398
1,0.007022453,2005,398
1,0.00156052,2005,398
1,0.004681675,2005,399
1,0.005461877,2005,398
1,0.000780267,2005,398
1,0.000780263,2005,398
1,0.003901284,2005,398
1,0.000780261,2005,398
1,0.00078027,2005,399
1,0.010923656,2005,398
1,0.000780247,2005,399
1,0.000780227,2005,399
1,0.000780226,2005,399
1,0.000780224,2005,399
1,0.254846005,2005,399
1,0.000780086,2005,404
1,0.000780075,2005,404
1,0.001560143,2005,404
1,0.000780067,2005,404
1,0.001560097,2005,404
1,0.003120207,2005,404
1,0.221097507,2005,404
1,0.000779995,2005,405
1,0.000779986,2005,405
1,0.000148794,2005,406
1,0.048750967,2005,406
1,0.001559908,2005,406
1,0.000779951,2005,406
1,0.004679682,2005,406
1,0.031975021,2005,407
1,0.021824317,2005,408
1,0.005458896,2005,408
1,0.010137803,2005,408
