GRIDCODE,POLY_AREA,year,DistMark
4,0.007688355,2010,397
1,0.000781271,2010,364
1,0.000781268,2010,364
1,0.00078127,2010,364
1,0.001562532,2010,364
1,0.002343797,2010,364
1,0.002343804,2010,364
1,0.001562523,2010,364
1,0.001562525,2010,364
1,0.000781259,2010,364
1,0.001562525,2010,364
1,0.000781262,2010,364
1,0.00156252,2010,364
1,0.003906296,2010,364
1,0.001562508,2010,364
1,0.207312179,2010,364
1,0.001562508,2010,364
1,0.000781254,2010,364
1,0.000781249,2010,364
1,0.001562487,2010,364
1,0.020447438,2010,366
1,0.000781191,2010,366
1,0.0046871,2010,366
1,0.003905877,2010,366
1,0.00078114,2010,367
1,0.00078113,2010,367
1,0.000781126,2010,367
1,0.00078112,2010,367
1,0.003692429,2010,368
1,0.000781097,2010,368
1,0.000781095,2010,368
1,0.000781091,2010,368
1,0.00234326,2010,368
1,0.001562165,2010,368
1,0.001562161,2010,368
1,0.000781079,2010,368
1,0.003124292,2010,368
1,0.021088649,2010,368
1,0.000781099,2010,381
1,0.000781097,2010,381
1,0.000781112,2010,382
1,0.002343147,2010,368
1,0.000781049,2010,368
1,0.004686269,2010,368
1,0.002365114,2010,369
1,0.000831243,2010,369
1,0.059907686,2010,381
1,0.001562059,2010,369
1,0.00156206,2010,369
1,0.000781028,2010,369
1,0.001562056,2010,369
1,0.001562049,2010,369
1,0.00156205,2010,369
1,0.002343074,2010,369
1,0.001562044,2010,369
1,0.001562038,2010,369
1,0.000781011,2010,369
1,0.011715115,2010,369
1,0.000781003,2010,369
1,0.003123995,2010,369
1,0.000780997,2010,369
1,0.000780879,2010,343
1,0.000186798,2010,370
1,0.024210536,2010,369
1,0.007028678,2010,370
1,0.000780956,2010,370
1,0.000780954,2010,370
1,0.001561699,2010,343
1,0.000780951,2010,370
1,0.107837968,2010,383
1,0.000703224,2010,384
1,0.000780958,2010,376
1,0.00468478,2010,339
1,0.001561896,2010,376
1,0.000781,2010,385
1,0.021086814,2010,384
1,0.000780999,2010,385
1,0.000780984,2010,384
1,0.000780939,2010,376
1,0.003904899,2010,384
1,0.000780924,2010,376
1,0.017181271,2010,384
1,0.002342729,2010,376
1,0.000503954,2010,385
1,0.000730657,2010,375
1,0.002342703,2010,375
1,0.004685372,2010,375
1,0.010933241,2010,385
1,0.002342675,2010,375
1,0.003904432,2010,375
1,0.00078088,2010,375
1,0.000780837,2010,358
1,0.006247043,2010,375
1,0.012494949,2010,385
1,0.000780829,2010,358
1,0.000780862,2010,375
1,0.00156169,2010,372
1,0.001561684,2010,372
1,0.050429231,2010,385
1,7.47E-05,2010,385
1,0.010150873,2010,372
1,0.000780828,2010,373
1,0.010577379,2010,372
1,0.049147141,2010,374
1,0.000780678,2010,337
1,0.00079569,2010,374
1,0.001561759,2010,386
1,0.000282284,2010,374
1,0.000780767,2010,357
1,0.001561508,2010,356
1,0.007026949,2010,372
1,0.000780747,2010,356
1,0.000392759,2010,387
1,0.000780783,2010,374
1,0.001007567,2010,387
1,0.000780781,2010,374
1,0.014053733,2010,372
1,0.000780758,2010,372
1,0.001561552,2010,374
1,0.000780822,2010,387
1,0.000780818,2010,387
1,0.001561311,2010,347
1,0.000780653,2010,347
1,0.000780642,2010,348
1,0.000780625,2010,348
1,0.001561235,2010,349
1,0.263316156,2010,388
1,0.003122761,2010,389
1,0.000780687,2010,389
1,1.56E-05,2010,390
1,0.42298711,2010,390
1,0.095882887,2010,392
1,0.000780546,2010,392
1,0.004683229,2010,392
1,0.024977477,2010,392
1,0.00156106,2010,392
1,0.000780527,2010,392
1,0.000780523,2010,392
1,0.00312208,2010,392
1,0.125822243,2010,393
1,0.043936886,2010,393
1,0.038244043,2010,393
1,1.06E-05,2010,394
1,0.00078048,2010,394
1,0.002341277,2010,394
1,0.05306976,2010,394
1,0.00078045,2010,396
1,0.000780425,2010,394
1,0.000780447,2010,396
1,0.156137716,2010,395
1,0.742523992,2010,396
1,0.015422672,2010,398
1,0.00078034,2010,398
1,0.000780338,2010,398
1,0.000780334,2010,398
1,0.001560665,2010,398
1,0.000780331,2010,398
1,0.000780325,2010,398
1,0.001560567,2010,398
1,0.000780273,2010,398
1,0.002340815,2010,398
1,0.000522605,2010,400
1,0.007802743,2010,398
1,0.00030791,2010,398
1,1.09E-10,2010,398
1,0.000780259,2010,398
1,0.001560491,2010,398
1,0.00078023,2010,399
1,0.000780228,2010,399
1,0.003264992,2010,399
1,0.131683269,2010,399
1,0.00078019,2010,401
1,0.000780185,2010,401
1,0.000780183,2010,401
1,0.000780168,2010,400
1,0.000780181,2010,401
1,1.97E-06,2010,402
1,0.000780165,2010,400
1,0.000780178,2010,402
1,3.29E-05,2010,401
1,0.000780176,2010,402
1,0.001560323,2010,401
1,0.000780174,2010,402
1,0.00078016,2010,401
