GRIDCODE,POLY_AREA,year,DistMark
3,0.009677803,2000,172
1,0.003124914,2000,364
1,0.000781221,2000,363
1,0.000781218,2000,363
1,0.003124881,2000,363
1,0.001562432,2000,363
1,0.003906114,2000,364
1,0.000781214,2000,363
1,0.000781211,2000,363
1,6.76E-05,2000,363
1,0.000781206,2000,363
1,0.004687252,2000,363
1,0.001562414,2000,363
1,0.000781217,2000,365
1,0.000781204,2000,363
1,0.000781207,2000,363
1,0.000781211,2000,364
1,0.000910583,2000,366
1,0.000781218,2000,366
1,0.001562418,2000,364
1,0.000781216,2000,366
1,0.000781214,2000,366
1,0.002343644,2000,366
1,0.000781197,2000,363
1,0.000781188,2000,363
1,0.002343603,2000,366
1,0.071810001,2000,363
1,0.000781172,2000,363
1,0.000781166,2000,363
1,0.000781181,2000,379
1,0.000781156,2000,367
1,0.000781177,2000,379
1,0.000781125,2000,367
1,0.000781121,2000,367
1,0.000781117,2000,367
1,0.000781112,2000,367
1,0.00077032,2000,368
1,0.000781155,2000,382
1,0.000781095,2000,368
1,0.000781152,2000,382
1,0.000781091,2000,368
1,0.000781083,2000,368
1,0.003124309,2000,368
1,0.001562269,2000,382
1,0.003124287,2000,368
1,0.001562264,2000,382
1,0.000781132,2000,382
1,0.001562133,2000,368
1,0.001562259,2000,382
1,0.001562214,2000,382
1,0.001562104,2000,368
1,0.012496908,2000,368
1,0.001562204,2000,381
1,0.000781047,2000,368
1,0.001562095,2000,368
1,0.165434649,2000,381
1,0.000781043,2000,368
1,0.000781092,2000,381
1,0.002343286,2000,382
1,0.000781095,2000,382
1,0.002308584,2000,369
1,0.000781092,2000,382
1,0.000781036,2000,369
1,0.000781036,2000,369
1,0.031412758,2000,382
1,0.001562179,2000,382
1,0.003907168,2000,382
1,0.000781084,2000,382
1,0.000781079,2000,382
1,0.000781015,2000,369
1,0.000781013,2000,369
1,0.000781081,2000,383
1,0.00078108,2000,383
1,0.000781005,2000,369
1,0.001562136,2000,383
1,0.000780992,2000,369
1,0.043736624,2000,369
1,0.001747201,2000,383
1,0.036220368,2000,383
1,0.000781044,2000,383
1,0.000781057,2000,384
1,0.008590818,2000,369
1,0.002343129,2000,383
1,0.000781039,2000,383
1,0.003123421,2000,340
1,0.001561954,2000,369
1,0.000781034,2000,383
1,0.005467262,2000,383
1,0.00078103,2000,383
1,0.000781029,2000,383
1,0.001562053,2000,383
1,0.000781025,2000,383
1,0.000781023,2000,383
1,0.000780836,2000,340
1,0.006248168,2000,383
1,0.000781021,2000,383
1,0.001561704,2000,343
1,0.000781016,2000,383
1,0.003123387,2000,343
1,0.000780822,2000,339
1,0.000780843,2000,343
1,0.001561682,2000,343
1,0.028897482,2000,383
1,0.008589247,2000,343
1,0.000780834,2000,343
