GRIDCODE,POLY_AREA,year,DistMark
1,0.063075062,2013,665
1,0.000781261,2013,364
1,0.000781192,2013,363
1,0.00078119,2013,363
1,0.000781188,2013,363
1,0.000781185,2013,363
1,0.000781183,2013,363
1,0.001562336,2013,381
1,0.001562294,2013,379
1,0.00078114,2013,379
1,0.001562315,2013,381
1,0.01014725,2013,392
1,0.003902786,2013,392
1,0.000780536,2013,392
1,0.002341599,2013,392
1,0.000780522,2013,393
1,0.007024646,2013,393
1,0.00077986,2013,408
1,0.003119448,2013,408
1,0.001559714,2013,408
1,0.001559694,2013,408
1,0.028854484,2013,408
1,0.000779845,2013,408
1,0.002339519,2013,408
1,0.000779837,2013,408
1,0.005458854,2013,408
1,0.000779831,2013,408
1,0.000779819,2013,408
1,0.017156137,2013,408
1,0.000154148,2013,409
1,0.00177913,2013,409
1,0.00077976,2013,410
1,0.000779753,2013,410
1,0.000779758,2013,410
1,0.000779755,2013,410
1,0.000633499,2013,411
1,0.000779706,2013,411
1,0.077567111,2013,411
1,0.001559346,2013,412
1,0.058475005,2013,412
1,0.004673758,2013,265
1,0.006231673,2013,265
1,0.00077895,2013,265
1,0.000779572,2013,414
1,0.000779308,2013,419
1,0.00389652,2013,419
1,0.050654299,2013,419
1,0.001558555,2013,419
1,0.003896276,2013,420
1,0.003116985,2013,421
1,0.003116956,2013,421
1,0.000779236,2013,421
1,0.00233494,2013,230
1,0.000779071,2013,424
1,0.000779055,2013,424
1,0.006232199,2013,425
1,0.001558037,2013,425
1,0.000779009,2013,425
1,0.007010989,2013,425
1,0.000778225,2013,246
1,0.001557769,2013,428
1,0.000778879,2013,428
1,0.000778872,2013,428
1,0.000778868,2013,429
1,0.00093312,2013,429
1,0.008567422,2013,429
1,0.000778856,2013,429
1,0.000153597,2013,430
1,0.000778852,2013,430
1,0.000778843,2013,429
1,0.000778844,2013,429
1,0.000778841,2013,429
1,0.003115333,2013,430
1,0.000778831,2013,430
1,0.16926738,2013,850
1,0.001565275,2013,849
1,0.000778822,2013,430
1,0.433057713,2013,848
1,0.004672907,2013,430
1,0.000782645,2013,850
1,0.000778818,2013,430
1,0.000778816,2013,430
1,0.000782675,2013,852
1,0.001557622,2013,430
1,0.001565343,2013,852
1,0.049308004,2013,851
1,0.017418491,2013,852
1,0.057966459,2013,849
1,0.002348014,2013,852
1,0.002336423,2013,430
1,0.001557617,2013,430
1,0.002398254,2013,851
1,0.001565288,2013,851
1,0.002336419,2013,430
1,0.001565279,2013,851
1,0.003130327,2013,848
1,0.002347916,2013,851
1,0.015652902,2013,851
1,0.000778801,2013,431
1,0.001565285,2013,851
1,0.0007788,2013,431
1,0.004695848,2013,851
1,0.004672762,2013,431
1,0.001565327,2013,853
1,0.001565324,2013,853
1,0.097065603,2013,844
1,0.000782468,2013,844
1,0.000777784,2013,222
1,0.000778666,2013,437
1,0.000778665,2013,437
1,0.002335991,2013,437
1,0.000778658,2013,437
1,0.001557309,2013,438
1,0.000778653,2013,438
1,0.000778652,2013,438
1,0.002335954,2013,438
1,0.001557284,2013,438
1,0.00033904,2013,877
1,0.001565798,2013,876
1,0.001565836,2013,877
1,0.07942096,2013,438
1,0.002348795,2013,878
1,0.000782931,2013,878
1,0.000782893,2013,876
