GRIDCODE,POLY_AREA,year,DistMark
4,0.009430774,2002,1278
1,0.000775124,2002,364
1,0.000781223,2002,365
1,0.001562443,2002,365
1,0.000781208,2002,364
1,0.002988701,2002,363
1,0.032063177,2002,366
1,0.007030746,2002,363
1,0.00390601,2002,366
1,0.000781184,2002,363
1,0.000781185,2002,366
1,0.004687054,2002,366
1,0.010702749,2002,367
1,0.000781154,2002,367
1,0.017966375,2002,367
1,0.000781139,2002,367
1,0.000781135,2002,367
1,0.0070302,2002,367
1,0.003905639,2002,367
1,0.003124488,2002,367
1,0.000781172,2002,381
1,0.000781166,2002,381
1,0.004686675,2002,367
1,0.00077032,2002,368
1,0.000781159,2002,381
1,0.000712387,2002,368
1,0.001562198,2002,368
1,0.001556371,2002,382
1,0.000781096,2002,368
1,0.00078113,2002,382
1,0.065923116,2002,368
1,0.002343326,2002,381
1,0.002343385,2002,382
1,0.001562215,2002,381
1,0.004686363,2002,368
1,0.001562113,2002,368
1,0.000781055,2002,368
1,0.000781051,2002,368
1,0.031244054,2002,381
1,0.000781046,2002,368
1,0.000781042,2002,368
1,2.28E-05,2002,382
1,0.00078104,2002,368
1,0.001562177,2002,382
1,0.00156207,2002,369
1,0.003907168,2002,382
1,0.000781084,2002,382
1,0.000781071,2002,382
1,0.000781018,2002,369
1,0.047645523,2002,382
1,0.007810609,2002,382
1,0.000781055,2002,382
1,0.000780884,2002,342
1,0.004686378,2002,383
1,0.001561759,2002,342
1,0.034366234,2002,382
1,0.00078088,2002,342
1,0.000966155,2002,383
1,0.008549948,2002,342
1,0.000780878,2002,342
1,0.000780878,2002,342
1,0.001426363,2002,342
1,0.000781057,2002,384
1,0.000780868,2002,341
1,0.007027836,2002,341
1,0.000781053,2002,384
1,0.002342584,2002,341
1,0.000781033,2002,383
1,0.01952589,2002,383
1,0.00078103,2002,383
1,0.000780856,2002,341
1,0.000780854,2002,341
1,0.001562051,2002,383
1,0.010934393,2002,383
1,0.000781026,2002,383
1,0.000781023,2002,383
1,0.000780833,2002,339
1,2.25E-05,2002,339
1,0.000780835,2002,340
1,0.002343063,2002,383
1,0.001561703,2002,343
1,0.016401395,2002,383
1,0.000781028,2002,384
1,0.020401072,2002,339
1,0.018744271,2002,383
1,0.000780817,2002,343
1,0.086672076,2002,343
1,0.00069045,2002,344
1,0.000780796,2002,344
1,0.000780982,2002,385
1,0.010259182,2002,344
1,0.000780887,2002,371
1,0.001561766,2002,371
1,0.000780955,2002,384
1,0.00078091,2002,376
1,0.000780164,2002,376
1,0.000780904,2002,375
1,0.000780902,2002,375
1,0.004685252,2002,371
1,0.000780873,2002,371
1,0.00078087,2002,371
1,0.010550794,2002,338
1,0.000780896,2002,375
1,0.00078089,2002,375
1,0.057777765,2002,344
1,0.004685181,2002,371
1,0.007808891,2002,375
1,0.000780884,2002,375
1,0.000780856,2002,371
1,0.001561703,2002,371
1,0.006247041,2002,375
1,0.000780875,2002,375
1,0.001561751,2002,375
1,0.000780847,2002,371
1,0.012492128,2002,344
1,0.001561744,2002,375
1,0.003904367,2002,375
1,0.001561735,2002,375
1,0.000780863,2002,375
1,0.007026732,2002,344
1,0.000120874,2002,345
1,0.00078075,2002,345
1,0.002342795,2002,386
1,0.001561713,2002,375
1,0.003123436,2002,375
1,0.013274623,2002,375
1,0.000780841,2002,372
1,0.000780853,2002,375
1,0.001189195,2002,374
1,0.001561688,2002,374
1,0.000705435,2002,387
1,0.000780914,2002,387
1,0.00800236,2002,374
1,7.38E-06,2002,373
1,0.010150886,2002,374
1,0.003123317,2002,374
1,0.000780901,2002,387
1,0.05935466,2002,373
1,0.00390402,2002,373
1,0.000780749,2002,372
1,0.021863208,2002,387
1,0.00156133,2002,348
1,0.001561638,2002,387
1,0.000780656,2002,348
1,0.010148576,2002,348
