GRIDCODE,POLY_AREA,year,DistMark
3,0.118046071,2006,908
1,0.000781231,2006,365
1,0.000781222,2006,365
1,0.036717574,2006,365
1,0.001562436,2006,365
1,0.00781223,2006,365
1,0.001297626,2006,366
1,0.005678189,2006,365
1,0.002343658,2006,366
1,0.006248648,2006,368
1,0.001562148,2006,368
1,0.000781098,2006,381
1,0.090520405,2006,381
1,0.001562065,2006,369
1,0.00078108,2006,382
1,0.001562162,2006,382
1,0.000781027,2006,369
1,0.000781021,2006,369
1,0.00156217,2006,383
1,0.000781081,2006,383
1,0.000781078,2006,383
1,0.000781071,2006,383
1,0.001239411,2006,383
1,0.000781046,2006,383
1,0.001561753,2006,342
1,0.000781042,2006,383
1,0.004685253,2006,342
1,0.002342608,2006,342
1,0.004210045,2006,343
1,0.000780858,2006,343
1,0.000780852,2006,343
1,0.000780829,2006,340
1,0.001045831,2006,339
1,0.000780948,2006,370
1,0.001561898,2006,370
1,0.002342545,2006,343
1,0.00078082,2006,339
1,0.001561643,2006,339
1,0.001561945,2006,377
1,0.001562014,2006,383
1,0.000780968,2006,376
1,0.109484822,2006,383
1,0.006246494,2006,339
1,0.002342505,2006,343
1,0.001561988,2006,384
1,0.000780954,2006,376
1,0.001561644,2006,343
1,0.000780945,2006,376
1,0.000780985,2006,384
1,0.003123259,2006,343
1,0.000780811,2006,343
1,0.023423857,2006,339
1,0.000128898,2006,344
1,0.000780782,2006,339
1,0.00156161,2006,344
1,0.000780768,2006,339
1,0.007027083,2006,344
1,0.04271629,2006,339
1,0.001529074,2006,376
1,0.003123113,2006,344
1,0.0007809,2006,375
1,0.000780894,2006,375
1,0.000780737,2006,338
1,0.000780889,2006,375
1,0.000780885,2006,375
1,0.000780881,2006,375
1,0.000780877,2006,375
1,0.007027867,2006,375
1,0.044503262,2006,344
1,0.001561691,2006,372
1,0.067097864,2006,385
1,0.000780929,2006,386
1,0.000780856,2006,375
1,0.009370352,2006,375
1,0.000780927,2006,386
1,0.003904201,2006,372
1,0.00078085,2006,375
1,0.000780807,2006,357
1,0.000780919,2006,386
1,0.01901493,2006,385
1,0.000780832,2006,372
1,0.00027373,2006,387
1,0.000780839,2006,374
1,0.001561826,2006,387
1,0.000780837,2006,374
1,0.000780908,2006,387
1,0.000780882,2006,386
1,0.000780899,2006,387
1,0.000780879,2006,386
1,0.040408383,2006,373
1,0.000765935,2006,373
1,0.019566558,2006,337
1,0.000215443,2006,387
1,0.006245482,2006,347
1,0.00078068,2006,347
1,0.000780674,2006,347
1,0.001561344,2006,347
1,0.001561332,2006,348
1,0.001561329,2006,348
1,0.002341986,2006,348
1,0.000780658,2006,348
1,0.031042711,2006,336
1,0.030442464,2006,336
1,0.000780562,2006,336
1,0.211566828,2006,348
1,0.006601154,2006,349
1,0.000780618,2006,349
