GRIDCODE,POLY_AREA,year,DistMark
7,0.129693821,2008,675
1,0.010155759,2008,365
1,0.028674661,2008,366
1,0.010936709,2008,366
1,0.001562371,2008,366
1,0.000781196,2008,380
1,0.000781187,2008,379
1,0.000781185,2008,379
1,0.000781177,2008,379
1,0.000781168,2008,379
1,0.002343364,2008,367
1,0.001562336,2008,381
1,0.000781166,2008,381
1,0.000781165,2008,381
1,0.108629556,2008,367
1,0.000781128,2008,379
1,0.000781152,2008,382
1,0.001562157,2008,368
1,0.000781074,2008,368
1,0.000781066,2008,368
1,0.000781057,2008,368
1,0.000781058,2008,368
1,0.000781112,2008,382
1,2.84E-05,2008,369
1,0.000781006,2008,369
1,0.000781075,2008,383
1,0.129152847,2008,369
1,0.000780992,2008,369
1,0.231733167,2008,382
1,0.000780983,2008,369
1,0.000780971,2008,370
1,0.000780968,2008,370
1,0.00234289,2008,370
1,0.026427341,2008,370
1,0.000780853,2008,343
1,0.000780955,2008,370
1,0.004685714,2008,370
1,0.000780802,2008,339
1,0.000780798,2008,339
1,0.009369569,2008,339
1,0.001561878,2008,376
1,0.000780936,2008,376
1,0.016396568,2008,339
1,0.002342802,2008,376
1,0.008590232,2008,376
1,0.000780925,2008,376
1,0.001561836,2008,376
1,0.000780919,2008,376
1,0.000780917,2008,376
1,0.12970936,2008,384
1,0.001561701,2008,371
1,0.000780928,2008,385
1,0.038351073,2008,375
1,0.000780869,2008,375
1,0.003123392,2008,372
1,0.000780834,2008,371
1,0.000780845,2008,372
1,0.000780831,2008,371
1,0.000780927,2008,386
1,0.00546493,2008,338
1,0.003123298,2008,371
1,0.000780921,2008,386
1,0.006246711,2008,372
1,0.001561835,2008,386
1,0.002762973,2008,374
1,0.000682258,2008,387
1,0.000780914,2008,387
1,0.006246699,2008,374
1,0.000780834,2008,374
1,0.005245105,2008,373
1,0.000780824,2008,373
1,0.000780827,2008,374
1,0.000780827,2008,374
1,0.00156165,2008,374
1,0.003904117,2008,374
1,0.011596201,2008,337
1,0.041009384,2008,373
1,0.001561537,2008,357
1,0.000780763,2008,357
1,0.000780761,2008,357
1,0.000780777,2008,372
1,0.004684627,2008,372
1,0.022638773,2008,337
1,0.000780765,2008,372
1,0.000780739,2008,356
1,0.193556179,2008,386
1,0.008588383,2008,372
1,0.034493015,2008,356
1,0.000780727,2008,373
1,0.003122558,2008,348
1,0.000780779,2008,388
1,0.000780625,2008,348
1,0.001561244,2008,349
1,0.000780773,2008,388
1,0.001561235,2008,349
1,0.001561531,2008,388
1,0.000780758,2008,388
1,0.102237257,2008,388
1,0.000780748,2008,388
1,0.0015615,2008,388
1,0.000780745,2008,388
1,0.000780745,2008,388
1,0.000780717,2008,389
1,0.000780708,2008,389
1,0.001561404,2008,389
1,0.000780698,2008,389
1,0.067140455,2008,389
1,0.02970992,2008,389
1,0.000460476,2008,391
1,0.000780605,2008,391
1,0.000780593,2008,391
1,0.00156071,2008,333
1,0.002341066,2008,333
1,0.005462448,2008,333
1,0.002341026,2008,332
1,0.002341011,2008,332
1,0.001561137,2008,391
1,0.002341666,2008,392
1,0.001561105,2008,392
1,0.000780548,2008,392
1,0.160376201,2008,392
1,0.000780549,2008,392
1,0.00312218,2008,392
1,0.000780564,2008,393
1,0.000780562,2008,393
1,0.008586007,2008,392
1,0.003122156,2008,392
1,0.000780558,2008,393
1,0.000780535,2008,392
1,0.007024997,2008,393
1,0.001380467,2008,394
1,0.000780544,2008,394
1,0.000780542,2008,394
1,0.00078054,2008,394
1,0.001561078,2008,394
1,0.046539844,2008,393
1,0.000780474,2008,393
1,0.000780472,2008,393
1,0.003121877,2008,393
1,0.000780466,2008,393
1,0.000780442,2008,394
1,0.002341309,2008,394
1,0.000780433,2008,394
1,0.001560856,2008,394
1,0.000780425,2008,394
1,0.002341266,2008,394
1,0.000780419,2008,394
1,0.000780418,2008,394
1,0.667488766,2008,396
1,0.012690754,2008,398
1,0.000181351,2008,396
1,0.010144404,2008,398
1,0.000780315,2008,397
1,0.004681967,2008,398
1,0.001560644,2008,398
1,0.001560599,2008,397
1,0.000164284,2008,398
1,0.002340895,2008,398
1,0.003635726,2008,398
1,0.000780293,2008,398
1,0.000780293,2008,398
1,0.003750411,2008,398
1,0.000780285,2008,398
1,0.003901434,2008,398
1,0.001560575,2008,398
1,0.00078028,2008,398
1,0.000780278,2008,398
1,0.001560552,2008,398
1,0.010818457,2008,398
1,0.001540758,2008,398
1,0.000780265,2008,398
1,0.0124843,2008,398
1,0.000780266,2008,398
1,0.002757399,2008,398
1,0.000780262,2008,398
1,0.000780262,2008,398
1,0.000780257,2008,398
1,0.004222244,2008,399
1,0.16908039,2008,399
1,0.000780219,2008,400
1,0.00078019,2008,401
1,0.000780188,2008,401
1,0.000780185,2008,401
1,0.000780183,2008,401
1,0.001560336,2008,400
1,0.000780181,2008,401
1,3.29E-05,2008,401
1,0.003534551,2008,402
1,0.001560323,2008,401
1,0.00078016,2008,401
1,0.000780158,2008,401
1,0.001560324,2008,402
1,0.00078016,2008,402
1,0.000780158,2008,402
1,0.000780153,2008,402
1,0.000198313,2008,403
1,0.002340291,2008,404
1,0.000701761,2008,404
1,0.000220611,2008,404
1,0.004796417,2008,404
1,0.001560157,2008,404
1,0.005460537,2008,404
1,0.000780077,2008,404
1,0.002340219,2008,404
1,0.000780027,2008,404
1,0.000780004,2008,405
1,0.259102026,2008,405
1,0.001559597,2008,409
1,0.002858346,2008,410
1,0.00155958,2008,410
1,0.000779783,2008,410
1,0.000779781,2008,410
1,0.006238216,2008,410
1,0.001559545,2008,410
1,0.000779771,2008,410
1,0.000779762,2008,410
1,0.000779761,2008,410
1,0.000779766,2008,410
1,0.000779762,2008,410
1,0.001559522,2008,410
1,0.000779759,2008,410
1,0.000779757,2008,410
1,0.097704187,2008,410
1,0.000779728,2008,410
1,0.00155945,2008,410
1,0.001559453,2008,411
1,0.0007797,2008,410
1,0.003118891,2008,411
1,0.00077972,2008,411
1,0.002339092,2008,410
1,0.001559436,2008,411
1,0.000779717,2008,411
1,0.001559381,2008,410
1,0.000779713,2008,411
1,0.0015594,2008,412
1,0.0007797,2008,412
1,0.000779676,2008,410
1,0.000779675,2008,410
1,0.000779696,2008,412
1,0.000779693,2008,412
1,0.000779666,2008,411
1,0.00389834,2008,412
1,0.00155932,2008,413
1,0.025797743,2008,412
1,0.000779641,2008,413
1,0.000779609,2008,413
1,0.00077961,2008,413
1,0.001559215,2008,413
1,0.019642123,2008,414
1,0.000779602,2008,414
1,0.000779603,2008,414
1,0.000779598,2008,414
1,0.0007796,2008,414
1,0.000779587,2008,414
1,0.000779556,2008,415
1,0.001557863,2008,267
1,0.001559105,2008,415
1,0.000778929,2008,267
1,0.003894581,2008,264
1,0.000778925,2008,267
1,0.00155908,2008,415
1,0.007015927,2008,415
1,0.000779538,2008,415
1,0.007010284,2008,267
1,0.003894575,2008,267
1,0.002163296,2008,416
1,0.000778906,2008,267
1,0.007015769,2008,416
1,0.156016325,2008,415
1,0.000779518,2008,415
1,0.001557789,2008,268
1,5.51E-05,2008,416
1,0.000778887,2008,268
1,0.002336652,2008,268
1,0.010913101,2008,416
1,0.001557764,2008,268
1,0.000779501,2008,416
1,0.000779488,2008,416
1,0.030375997,2008,268
1,0.000779453,2008,417
1,0.054057513,2008,417
1,0.000779373,2008,417
1,0.001558771,2008,419
1,0.000779357,2008,417
1,0.00701416,2008,418
1,0.102200426,2008,418
1,0.000778498,2008,235
1,0.000778494,2008,234
1,0.002335485,2008,235
1,0.001556983,2008,234
1,0.001556985,2008,235
1,0.000778484,2008,235
1,0.001558543,2008,421
1,0.000779269,2008,421
1,0.000779267,2008,421
1,0.000779264,2008,421
1,0.009341658,2008,236
1,0.179391008,2008,420
1,0.027274105,2008,421
1,0.004675512,2008,421
1,0.003116986,2008,421
1,0.005449155,2008,236
1,0.00155849,2008,421
1,0.000779241,2008,421
1,0.000779218,2008,420
1,0.00155848,2008,421
1,0.002337726,2008,421
1,0.001558475,2008,422
1,0.001556876,2008,237
1,0.013246892,2008,422
1,0.000779223,2008,422
1,0.011688339,2008,422
1,0.00077921,2008,422
1,0.012467341,2008,422
1,0.000779205,2008,422
1,0.000549779,2008,423
1,0.000528379,2008,423
1,0.000779195,2008,423
1,0.000779194,2008,423
1,0.000779195,2008,423
1,0.000779193,2008,423
1,0.000779199,2008,423
1,0.000779191,2008,423
1,0.000779192,2008,423
1,0.000779197,2008,423
1,0.000779189,2008,423
1,0.001558391,2008,423
1,0.001558389,2008,423
1,0.007012687,2008,423
1,0.000779186,2008,423
1,0.000779184,2008,423
1,0.001558383,2008,423
1,0.000779191,2008,423
1,0.000779182,2008,423
1,0.000778547,2008,278
1,0.001501763,2008,424
1,0.00155708,2008,278
1,0.001511006,2008,278
1,0.001556691,2008,230
1,0.001557068,2008,277
1,0.014025292,2008,424
1,0.000778531,2008,277
1,0.001557057,2008,277
1,0.003116706,2008,424
1,0.093943183,2008,423
1,0.000778504,2008,275
1,0.000778693,2008,307
1,0.000778695,2008,307
1,0.003893463,2008,307
1,0.000778689,2008,307
1,0.001556982,2008,276
1,0.000779149,2008,424
1,0.001556977,2008,276
1,0.000779148,2008,424
1,0.000778669,2008,306
1,0.001556609,2008,230
1,0.000778665,2008,306
1,0.000778665,2008,306
1,0.001557324,2008,306
1,0.000778663,2008,306
1,0.000778294,2008,230
1,0.000779132,2008,425
1,0.000741294,2008,229
1,0.000778289,2008,229
1,0.001556825,2008,255
1,0.001556566,2008,229
1,0.037396865,2008,423
1,0.00077828,2008,229
1,0.00700456,2008,229
1,0.072242294,2008,425
1,1.16E-05,2008,294
1,0.000778276,2008,229
1,0.000778274,2008,229
1,0.000588692,2008,255
1,0.002335917,2008,306
1,0.001556548,2008,229
1,0.001557135,2008,294
1,0.000778271,2008,229
1,0.031131235,2008,229
1,0.002335906,2008,306
1,0.000779091,2008,424
1,0.001558183,2008,424
1,0.001557126,2008,294
1,0.00077909,2008,424
1,0.002334802,2008,229
1,0.000778628,2008,306
1,0.015999593,2008,255
1,0.005450424,2008,306
1,0.00016953,2008,240
1,0.000779085,2008,424
1,0.000778258,2008,229
1,0.001556743,2008,254
1,0.000778254,2008,229
1,0.119930397,2008,423
1,0.066162241,2008,254
1,0.001558124,2008,424
1,0.001556707,2008,253
1,0.00155665,2008,249
1,0.000779059,2008,424
1,0.549146305,2008,306
1,0.000778342,2008,253
1,0.005448424,2008,253
1,0.003113367,2008,253
1,0.000779046,2008,424
1,0.000778333,2008,252
1,0.00077833,2008,252
1,0.003891661,2008,252
1,0.001558088,2008,424
1,0.000630892,2008,295
1,0.001556666,2008,252
1,0.000778338,2008,253
1,0.000779042,2008,424
1,0.01868004,2008,252
1,0.004674286,2008,424
1,0.000778324,2008,251
1,0.000779053,2008,425
1,0.000779041,2008,424
1,0.003891611,2008,251
1,0.001556644,2008,251
1,0.009324564,2008,252
1,0.00155666,2008,253
1,0.003114314,2008,305
1,0.006226576,2008,252
1,0.00155715,2008,305
1,0.000778315,2008,251
1,0.00035206,2008,252
1,0.000597992,2008,304
1,0.001543088,2008,305
1,0.000779032,2008,424
1,0.014009693,2008,251
