GRIDCODE,POLY_AREA,year,DistMark
1,0.001562301,2012,379
1,0.000781149,2012,379
1,0.000781147,2012,379
1,0.001562284,2012,379
1,0.000781093,2012,381
1,0.001279759,2012,382
1,0.003124355,2012,382
1,0.000781087,2012,382
1,0.000781085,2012,382
1,0.001562165,2012,382
1,0.00078097,2012,384
1,0.000780959,2012,384
1,0.000780957,2012,384
1,0.000780944,2012,385
1,0.000780942,2012,385
1,0.001561873,2012,385
1,0.000780925,2012,385
1,0.00078092,2012,385
1,0.000780914,2012,385
1,0.000780909,2012,385
1,0.001561814,2012,385
1,0.005464523,2012,390
1,0.0007805,2012,393
1,0.000780499,2012,393
1,0.001560736,2012,396
1,0.007022403,2012,396
1,0.00234085,2012,399
1,0.001560018,2012,405
1,0.001559329,2012,412
1,0.000779661,2012,412
1,9.49E-05,2012,413
1,0.000779308,2012,419
1,0.000779303,2012,419
1,0.003896276,2012,420
1,0.00155848,2012,421
1,0.004670034,2012,252
1,0.001556665,2012,252
1,0.000778254,2012,247
1,0.00077825,2012,247
1,0.001556486,2012,247
1,0.007010989,2012,425
1,0.001557769,2012,428
1,0.001557731,2012,429
1,0.010125148,2012,429
1,0.000778856,2012,429
1,0.001557709,2012,429
1,0.000778855,2012,429
1,0.004673102,2012,429
1,0.00233655,2012,429
1,0.000283459,2012,430
1,0.000778847,2012,429
1,0.001557699,2012,430
1,0.000778839,2012,429
1,0.000778842,2012,430
1,0.000757845,2012,430
1,0.161604728,2012,849
1,0.003115308,2012,430
1,0.021914809,2012,851
1,0.000778818,2012,430
1,0.009345829,2012,430
1,0.007788171,2012,430
1,0.000703536,2012,852
1,0.001565337,2012,852
1,0.000782661,2012,851
1,0.000782656,2012,851
1,0.004672864,2012,430
1,0.000782653,2012,851
1,0.00156531,2012,851
1,0.002348014,2012,852
1,0.003913301,2012,851
1,0.000782652,2012,851
1,0.001565307,2012,851
1,0.001565285,2012,851
1,0.000782638,2012,851
1,0.011739685,2012,851
1,0.001565291,2012,851
1,0.008609053,2012,851
1,0.002347933,2012,852
1,0.000782642,2012,852
1,0.000782641,2012,852
1,0.003129882,2012,844
1,0.001555698,2012,223
1,0.000777843,2012,223
1,0.005444871,2012,223
1,0.008555489,2012,222
1,0.002348507,2012,878
1,0.000778499,2012,442
1,0.000778499,2012,442
1,0.000778493,2012,442
1,0.002335483,2012,442
1,0.102762409,2012,442
1,0.003113942,2012,442
1,0.002335455,2012,442
1,0.002335449,2012,442
1,0.002335447,2012,443
1,0.000778482,2012,443
1,0.000778462,2012,443
1,0.00077846,2012,443
1,0.001556915,2012,443
1,0.000220154,2012,444
1,7.32E-05,2012,444
1,0.003892164,2012,444
1,0.000778432,2012,444
1,0.000778428,2012,444
1,0.003124217,2012,802
1,0.001562268,2012,807
1,0.001562267,2012,807
1,0.000781269,2012,819
1,0.003857132,2012,820
1,0.002343873,2012,820
1,0.003125006,2012,819
1,0.010937512,2012,819
1,0.000781247,2012,819
1,0.000781264,2012,820
1,0.00078126,2012,820
1,0.003125024,2012,820
1,0.001562491,2012,820
1,0.005468706,2012,820
1,0.007031189,2012,820
1,0.000781218,2012,820
1,0.002334123,2012,456
1,0.001365684,2012,457
1,0.00077801,2012,454
1,0.000564513,2012,457
1,0.009336432,2012,457
1,0.000778035,2012,457
1,0.000778033,2012,457
